person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000549;6;C01-00;"-0,46";"4,96";"1";"-0,21 (SE 0,18 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,18 (SE 0,21 bei 4 Fragen mit R/W-Rate 0,75)";"-0,38 (SE 0,27 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";""
P000549;drop;Sim/C;se_scale:;0,21049958851168; <=0,25;delta (pp):0,052240623637529; <=0,1
P000549;inhere;Sim/C/C03;pp:;-0,39543298598923;from:;Sim/C:;-0,18493339747755
P000549;inhere;Sim/C/C04;pp:;-0,39543298598923;from:;Sim/C:;-0,18493339747755
P000549;inhere;Sim/C/C05;pp:;-0,39543298598923;from:;Sim/C:;-0,18493339747755
P000549;inhere;Sim/C/C06;pp:;-0,39543298598923;from:;Sim/C:;-0,18493339747755
P000549;inhere;Sim/C/C07;pp:;-0,39543298598923;from:;Sim/C:;-0,18493339747755
P000549;inhere;Sim/C/C08;pp:;-0,39543298598923;from:;Sim/C:;-0,18493339747755
P000549;inhere;Sim/C/C09;pp:;-0,39543298598923;from:;Sim/C:;-0,18493339747755
P000549;inhere;Sim/C/C10;pp:;-0,39543298598923;from:;Sim/C:;-0,18493339747755
P000549;enact;Sim/C/C03;TP+TI:;10,59048528579; >=4
P000549;7;C01-09;"-0,30";"4,01";"1";"-0,16 (SE 0,17 bei 7 Fragen mit R/W-Rate 0,71)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,12 (SE 0,21 bei 5 Fragen mit R/W-Rate 0,8)";"-0,25 (SE 0,24 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";""
P000549;8;B02-00;"-0,35";"5,94";"1";"-0,12 (SE 0,16 bei 8 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"-0,15 (SE 0,28 bei 2 Fragen mit R/W-Rate 0,5)";"";"-0,07 (SE 0,46 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;enact;Sim/B/B02;TP+TI:;32,420540040765; >=4
P000549;9;C01-08;"0,04";"4,17";"0";"-0,16 (SE 0,15 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,17 (SE 0,18 bei 6 Fragen mit R/W-Rate 0,67)";"-0,3 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";""
P000549;drop;Sim/C/C01;se_scale:;0,21907215684363; <=0,25;delta (pp):0,045591616834142; <=0,1
P000549;10;B01-17;"-0,39";"4,83";"0";"-0,23 (SE 0,14 bei 10 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"-0,36 (SE 0,24 bei 3 Fragen mit R/W-Rate 0,33)";"-0,48 (SE 0,38 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;11;B02-18;"0,04";"4,54";"1";"-0,17 (SE 0,14 bei 11 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"-0,17 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"";"-0,02 (SE 0,34 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;12;B02-02;"-0,24";"4,30";"1";"-0,13 (SE 0,14 bei 12 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"-0,1 (SE 0,2 bei 5 Fragen mit R/W-Rate 0,6)";"";"0,05 (SE 0,3 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;drop;Sim/B;se_scale:;0,19915600754836; <=0,25;delta (pp):0,072132388006788; <=0,1
P000549;inhere;Sim/B/B03;pp:;-0,29984574100453;from:;Sim/B:;-0,10068973345618
P000549;inhere;Sim/B/B04;pp:;-0,29984574100453;from:;Sim/B:;-0,10068973345618
P000549;13;B01-19;"-0,27";"4,09";"0";"-0,18 (SE 0,13 bei 13 Fragen mit R/W-Rate 0,62)";"";"";"";"";"";"";"";"";"-0,19 (SE 0,18 bei 6 Fragen mit R/W-Rate 0,5)";"-0,41 (SE 0,29 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;14;B01-15;"-0,71";"2,47";"1";"-0,17 (SE 0,13 bei 14 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"-0,18 (SE 0,18 bei 7 Fragen mit R/W-Rate 0,57)";"-0,75 (SE 0,39 bei 4 Fragen mit R/W-Rate 0,25)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;15;C02-00;"0,18";"3,30";"1";"-0,13 (SE 0,13 bei 15 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,09 (SE 0,19 bei 7 Fragen mit R/W-Rate 0,71)";"";"0,03 (SE 0,36 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";""
P000549;16;B02-14;"0,23";"4,80";"0";"-0,14 (SE 0,12 bei 16 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"-0,19 (SE 0,17 bei 8 Fragen mit R/W-Rate 0,5)";"";"0,2 (SE 0,27 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;17;B01-12;"-1,17";"4,04";"0";"-0,2 (SE 0,12 bei 17 Fragen mit R/W-Rate 0,59)";"";"";"";"";"";"";"";"";"-0,31 (SE 0,18 bei 9 Fragen mit R/W-Rate 0,44)";"-1,23 (SE 0,42 bei 5 Fragen mit R/W-Rate 0,2)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;18;A04-18;"-0,15";"5,26";"0";"-0,23 (SE 0,11 bei 18 Fragen mit R/W-Rate 0,56)";"-0,4 (SE 0,32 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"-0,48 (SE 0,53 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;enact;Sim/A/A04;TP+TI:;19,917683318667; >=4
P000549;19;A07-05;"-0,54";"5,64";"0";"-0,29 (SE 0,11 bei 19 Fragen mit R/W-Rate 0,53)";"-0,62 (SE 0,24 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"-0,71 (SE 0,4 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;enact;Sim/A/A07;TP+TI:;43,201934374481; >=4
P000549;20;A06-09;"-0,80";"5,78";"1";"-0,29 (SE 0,11 bei 20 Fragen mit R/W-Rate 0,55)";"-0,56 (SE 0,21 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"-0,46 (SE 0,32 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;drop;Sim/A;se_scale:;0,20817849594282; <=0,25;delta (pp):0,065243040929024; <=0,1
P000549;inhere;Sim/A/A01;pp:;-0,76613869145597;from:;Sim/A:;-0,55796019551315
P000549;inhere;Sim/A/A02;pp:;-0,76613869145597;from:;Sim/A:;-0,55796019551315
P000549;inhere;Sim/A/A03;pp:;-0,76613869145597;from:;Sim/A:;-0,55796019551315
P000549;inhere;Sim/A/A05;pp:;-0,76613869145597;from:;Sim/A:;-0,55796019551315
P000549;enact;Sim/A/A02;TP+TI:;20,811635514488; >=4
P000549;21;A07-07;"-0,69";"5,07";"0";"-0,34 (SE 0,11 bei 21 Fragen mit R/W-Rate 0,52)";"-0,67 (SE 0,18 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"-0,78 (SE 0,3 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;22;A07-10;"-0,76";"4,57";"1";"-0,33 (SE 0,11 bei 22 Fragen mit R/W-Rate 0,55)";"-0,62 (SE 0,17 bei 6 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"-0,83 (SE 0,26 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;23;A07-06;"-0,67";"4,26";"1";"-0,32 (SE 0,1 bei 23 Fragen mit R/W-Rate 0,57)";"-0,57 (SE 0,16 bei 7 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"-0,69 (SE 0,21 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;24;A07-19;"-0,56";"5,68";"1";"-0,31 (SE 0,1 bei 24 Fragen mit R/W-Rate 0,58)";"-0,5 (SE 0,15 bei 8 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"-0,57 (SE 0,18 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;25;A07-00;"-0,35";"4,38";"1";"-0,29 (SE 0,1 bei 25 Fragen mit R/W-Rate 0,6)";"-0,44 (SE 0,15 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"-0,47 (SE 0,18 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;drop;Sim/A/A07;se_scale:;0,17723951361551; <=0,25;delta (pp):0,094783375735886; <=0,1
P000549;26;A04-01;"-0,69";"3,90";"1";"-0,28 (SE 0,1 bei 26 Fragen mit R/W-Rate 0,62)";"-0,42 (SE 0,15 bei 10 Fragen mit R/W-Rate 0,7)";"";"";"";"-0,42 (SE 0,37 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;27;A04-19;"-0,37";"3,28";"1";"-0,27 (SE 0,1 bei 27 Fragen mit R/W-Rate 0,63)";"-0,38 (SE 0,15 bei 11 Fragen mit R/W-Rate 0,73)";"";"";"";"-0,25 (SE 0,3 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;28;A04-17;"0,06";"5,75";"0";"-0,28 (SE 0,1 bei 28 Fragen mit R/W-Rate 0,61)";"-0,39 (SE 0,15 bei 12 Fragen mit R/W-Rate 0,67)";"";"";"";"-0,31 (SE 0,27 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;29;A04-08;"0,14";"5,09";"0";"-0,28 (SE 0,1 bei 29 Fragen mit R/W-Rate 0,59)";"-0,39 (SE 0,14 bei 13 Fragen mit R/W-Rate 0,62)";"";"";"";"-0,34 (SE 0,26 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;30;A04-16;"-0,44";"2,93";"1";"-0,27 (SE 0,09 bei 30 Fragen mit R/W-Rate 0,6)";"-0,37 (SE 0,14 bei 14 Fragen mit R/W-Rate 0,64)";"";"";"";"-0,27 (SE 0,23 bei 6 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;drop;Sim/A/A04;se_scale:;0,22797344694221; <=0,25;delta (pp):0,068397752782755; <=0,1
P000549;31;B01-13;"-1,34";"3,24";"1";"-0,27 (SE 0,09 bei 31 Fragen mit R/W-Rate 0,61)";"";"";"";"";"";"";"";"";"-0,31 (SE 0,17 bei 10 Fragen mit R/W-Rate 0,5)";"-1,08 (SE 0,34 bei 6 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;32;B01-05;"-1,11";"2,03";"1";"-0,27 (SE 0,09 bei 32 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"-0,3 (SE 0,17 bei 11 Fragen mit R/W-Rate 0,55)";"-0,98 (SE 0,32 bei 7 Fragen mit R/W-Rate 0,43)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;33;C02-02;"0,26";"2,09";"1";"-0,25 (SE 0,09 bei 33 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,03 (SE 0,2 bei 8 Fragen mit R/W-Rate 0,75)";"";"0,4 (SE 0,49 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";""
P000549;34;A06-01;"-0,47";"1,72";"1";"-0,25 (SE 0,09 bei 34 Fragen mit R/W-Rate 0,65)";"-0,35 (SE 0,14 bei 15 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"-0,3 (SE 0,42 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;35;B01-08;"-0,76";"2,34";"1";"-0,24 (SE 0,09 bei 35 Fragen mit R/W-Rate 0,66)";"";"";"";"";"";"";"";"";"-0,28 (SE 0,17 bei 12 Fragen mit R/W-Rate 0,58)";"-0,85 (SE 0,29 bei 8 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;36;C03-06;"-0,57";"4,74";"0";"-0,28 (SE 0,09 bei 36 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,18 (SE 0,17 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"-0,28 (SE 0,52 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
P000549;37;C03-08;"-0,88";"1,70";"0";"-0,29 (SE 0,09 bei 37 Fragen mit R/W-Rate 0,62)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,21 (SE 0,16 bei 10 Fragen mit R/W-Rate 0,6)";"";"";"-0,34 (SE 0,46 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
P000549;38;C03-03;"0,05";"2,67";"0";"-0,29 (SE 0,09 bei 38 Fragen mit R/W-Rate 0,61)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,23 (SE 0,16 bei 11 Fragen mit R/W-Rate 0,55)";"";"";"-0,75 (SE 0,4 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
P000549;39;A06-06;"-0,76";"3,96";"1";"-0,29 (SE 0,09 bei 39 Fragen mit R/W-Rate 0,62)";"-0,34 (SE 0,14 bei 16 Fragen mit R/W-Rate 0,69)";"";"";"";"";"";"-0,29 (SE 0,37 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;40;B01-10;"-0,70";"2,10";"1";"-0,28 (SE 0,09 bei 40 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"-0,27 (SE 0,17 bei 13 Fragen mit R/W-Rate 0,62)";"-0,75 (SE 0,27 bei 9 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;41;B01-00;"-0,14";"2,38";"0";"-0,29 (SE 0,09 bei 41 Fragen mit R/W-Rate 0,61)";"";"";"";"";"";"";"";"";"-0,29 (SE 0,16 bei 14 Fragen mit R/W-Rate 0,57)";"-0,79 (SE 0,27 bei 10 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;drop;Sim/B/B01;N_scale:;10; >=10
P000549;42;A02-12;"-0,46";"4,90";"1";"-0,28 (SE 0,09 bei 42 Fragen mit R/W-Rate 0,62)";"-0,31 (SE 0,14 bei 17 Fragen mit R/W-Rate 0,71)";"";"-0,28 (SE 0,45 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;43;A02-01;"-0,19";"3,01";"0";"-0,29 (SE 0,09 bei 43 Fragen mit R/W-Rate 0,6)";"-0,33 (SE 0,13 bei 18 Fragen mit R/W-Rate 0,67)";"";"-0,26 (SE 0,38 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;44;A02-14;"-0,57";"3,07";"1";"-0,28 (SE 0,09 bei 44 Fragen mit R/W-Rate 0,61)";"-0,31 (SE 0,13 bei 19 Fragen mit R/W-Rate 0,68)";"";"-0,16 (SE 0,37 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;45;A02-03;"0,42";"4,44";"0";"-0,28 (SE 0,09 bei 45 Fragen mit R/W-Rate 0,6)";"-0,31 (SE 0,13 bei 20 Fragen mit R/W-Rate 0,65)";"";"-0,19 (SE 0,33 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;46;A02-05;"-0,74";"2,95";"1";"-0,28 (SE 0,09 bei 46 Fragen mit R/W-Rate 0,61)";"-0,3 (SE 0,13 bei 21 Fragen mit R/W-Rate 0,67)";"";"-0,14 (SE 0,32 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;47;C02-03;"0,91";"4,43";"0";"-0,28 (SE 0,09 bei 47 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,23 (SE 0,16 bei 12 Fragen mit R/W-Rate 0,5)";"";"0,68 (SE 0,4 bei 5 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"";"";""
P000549;48;A02-11;"-0,96";"2,85";"1";"-0,28 (SE 0,09 bei 48 Fragen mit R/W-Rate 0,6)";"-0,3 (SE 0,13 bei 22 Fragen mit R/W-Rate 0,68)";"";"-0,12 (SE 0,31 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;49;A06-10;"-0,85";"3,67";"1";"-0,27 (SE 0,09 bei 49 Fragen mit R/W-Rate 0,61)";"-0,29 (SE 0,13 bei 23 Fragen mit R/W-Rate 0,7)";"";"";"";"";"";"-0,25 (SE 0,36 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;50;B02-05;"0,43";"5,03";"0";"-0,28 (SE 0,08 bei 50 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"-0,3 (SE 0,16 bei 15 Fragen mit R/W-Rate 0,53)";"";"0,14 (SE 0,23 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;drop;Sim/B/B02;se_scale:;0,23227286462496; <=0,25;delta (pp):0,066078529218588; <=0,1
P000549;51;A02-13;"1,14";"4,83";"0";"-0,28 (SE 0,08 bei 51 Fragen mit R/W-Rate 0,59)";"-0,29 (SE 0,13 bei 24 Fragen mit R/W-Rate 0,67)";"";"-0,12 (SE 0,31 bei 7 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;52;A06-14;"-0,78";"2,01";"1";"-0,27 (SE 0,08 bei 52 Fragen mit R/W-Rate 0,6)";"-0,28 (SE 0,13 bei 25 Fragen mit R/W-Rate 0,68)";"";"";"";"";"";"-0,13 (SE 0,42 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;53;C02-10;"0,65";"2,56";"0";"-0,27 (SE 0,08 bei 53 Fragen mit R/W-Rate 0,58)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,24 (SE 0,16 bei 13 Fragen mit R/W-Rate 0,46)";"";"0,51 (SE 0,36 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";""
P000549;54;C03-04;"0,12";"0,99";"0";"-0,28 (SE 0,08 bei 54 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,25 (SE 0,16 bei 14 Fragen mit R/W-Rate 0,43)";"";"";"-1,29 (SE 0,77 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
P000549;55;C03-19;"0,12";"0,54";"0";"-0,28 (SE 0,08 bei 55 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,26 (SE 0,16 bei 15 Fragen mit R/W-Rate 0,4)";"";"";"-1,89 (SE 1,27 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
P000549;deact;Sim/C/C03;TP+TI:;0,69738250523031; <4
P000549;56;C02-15;"0,75";"2,32";"0";"-0,28 (SE 0,08 bei 56 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,26 (SE 0,16 bei 16 Fragen mit R/W-Rate 0,38)";"";"0,41 (SE 0,34 bei 7 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";""
P000549;57;A02-15;"-0,99";"3,16";"1";"-0,28 (SE 0,08 bei 57 Fragen mit R/W-Rate 0,56)";"-0,28 (SE 0,13 bei 26 Fragen mit R/W-Rate 0,69)";"";"-0,1 (SE 0,31 bei 8 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;58;C02-19;"-0,17";"3,55";"1";"-0,26 (SE 0,08 bei 58 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,21 (SE 0,15 bei 17 Fragen mit R/W-Rate 0,41)";"";"0,45 (SE 0,32 bei 8 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";""
P000549;59;A06-11;"-0,83";"1,40";"1";"-0,26 (SE 0,08 bei 59 Fragen mit R/W-Rate 0,58)";"-0,27 (SE 0,13 bei 27 Fragen mit R/W-Rate 0,7)";"";"";"";"";"";"0,1 (SE 0,59 bei 7 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;deact;Sim/A/A06;TP+TI:;3,7705237335723; <4
P000549;60;A02-00;"-0,99";"3,39";"1";"-0,26 (SE 0,08 bei 60 Fragen mit R/W-Rate 0,58)";"-0,27 (SE 0,13 bei 28 Fragen mit R/W-Rate 0,71)";"";"-0,09 (SE 0,3 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;61;C02-13;"0,04";"1,36";"0";"-0,26 (SE 0,08 bei 61 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,23 (SE 0,15 bei 18 Fragen mit R/W-Rate 0,39)";"";"0,37 (SE 0,31 bei 9 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";""
P000549;62;C02-14;"-0,10";"2,26";"1";"-0,25 (SE 0,08 bei 62 Fragen mit R/W-Rate 0,58)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,2 (SE 0,15 bei 19 Fragen mit R/W-Rate 0,42)";"";"0,42 (SE 0,3 bei 10 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";""
P000549;drop;Sim/C/C02;N_scale:;10; >=10
P000549;63;A02-07;"-1,12";"4,93";"1";"-0,25 (SE 0,08 bei 63 Fragen mit R/W-Rate 0,59)";"-0,26 (SE 0,13 bei 29 Fragen mit R/W-Rate 0,72)";"";"-0,08 (SE 0,3 bei 10 Fragen mit R/W-Rate 0,7)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;drop;Sim/A/A02;N_scale:;10; >=10
P000549;end;keine Skala übrig
P000549;RESULT;;;;pp;-0,25;-0,26;"";-0,08;"";-0,27;"";0,1;-0,47;-0,3;-0,79;0,14;"";"";-0,2;-0,3;0,42;-1,89;"";"";"";"";"";"";""
;;;;;se;0,08;0,13;"";0,3;"";0,23;"";0,59;0,18;0,16;0,27;0,23;"";"";0,15;0,22;0,3;1,27;"";"";"";"";"";"";""
;;;;;frac;0,59;0,72;"";0,7;"";0,5;"";1;0,67;0,53;0,5;0,6;"";"";0,42;0,5;0,6;0;"";"";"";"";"";"";""
;;;;;N;63;29;"";10;"";6;"";7;6;15;10;5;"";"";19;4;10;5;"";"";"";"";"";"";""

P000550
P000550;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;enact;Sim/B;TP+TI:;19,24131066956; >=4
P000550;enact;Sim/B/B01;TP+TI:;14,962830553207; >=4
P000550;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;enact;Sim/A;TP+TI:;45,77988269938; >=4
P000550;enact;Sim/A/A06;TP+TI:;25,271182814417; >=4
P000550;3;A02-02;"-1,28";"5,61";"1";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0,33)";"-0,97 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"-0,89 (SE 0,59 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;enact;Sim/A/A02;TP+TI:;22,336740817979; >=4
P000550;4;A02-19;"-1,80";"5,87";"1";"-0,96 (SE 0,35 bei 4 Fragen mit R/W-Rate 0,5)";"-0,96 (SE 0,35 bei 3 Fragen mit R/W-Rate 0,67)";"";"-0,89 (SE 0,58 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;5;A06-05;"-0,90";"5,95";"1";"-0,75 (SE 0,25 bei 5 Fragen mit R/W-Rate 0,6)";"-0,75 (SE 0,25 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"-0,77 (SE 0,26 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;6;A06-09;"-0,80";"5,78";"1";"-0,65 (SE 0,22 bei 6 Fragen mit R/W-Rate 0,67)";"-0,64 (SE 0,22 bei 5 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"-0,65 (SE 0,22 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;7;A07-05;"-0,54";"5,64";"0";"-0,71 (SE 0,18 bei 7 Fragen mit R/W-Rate 0,57)";"-0,71 (SE 0,18 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"-0,76 (SE 0,42 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;drop;Sim;se_scale:;0,18288274629365; <=0,25;delta (pp):0,068458002387032; <=0,1
