person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000546;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000546;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000546;6;A01-12;"-3,62";"3,70";"0";"-4,14 (SE 0,81 bei 6 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 5 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000546;drop;Sim;N_scale:;6; >=6
P000546;inhere;Sim/C;pp:;-4,1409524430204;from:;Sim:;-4,1409524430204
P000546;end;keine Skala übrig
P000546;RESULT;;;;pp;-4,14;-4,14;-4,14;-3,06;"";"";"";-1,3;"";-0,67;-0,67;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,81;0,81;0,81;0,78;"";"";"";1,11;"";1,47;1,47;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0;0;0;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000547
P000547;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000547;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000547;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000547;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000547;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000547;6;A01-12;"-3,62";"3,70";"1";"-3,04 (SE 0,57 bei 6 Fragen mit R/W-Rate 0,17)";"-3,04 (SE 0,57 bei 5 Fragen mit R/W-Rate 0,2)";"-2,95 (SE 1,02 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000547;drop;Sim;N_scale:;6; >=6
P000547;inhere;Sim/C;pp:;-3,0394173132085;from:;Sim:;-3,0394173132085
P000547;end;keine Skala übrig
P000547;RESULT;;;;pp;-3,04;-3,04;-2,95;-3,12;"";"";"";-3,04;"";-3,04;-3,04;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,57;0,57;1,02;0,9;"";"";"";137,96;"";1648,51;1648,51;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,17;0,2;1;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000548
P000548;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000548;2;A06-15;"-0,65";"5,56";"1";"-0,29 (SE 0,38 bei 2 Fragen mit R/W-Rate 0,5)";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000548;3;C01-01;"-0,27";"5,96";"1";"-0,09 (SE 0,25 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,02 (SE 0,43 bei 1 Fragen mit R/W-Rate 1)";"-0,02 (SE 0,43 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";""
P000548;4;A04-17;"0,06";"5,75";"0";"-0,17 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"-0,29 (SE 0,39 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"-0,36 (SE 0,64 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000548;drop;Sim;se_scale:;0,21600247122779; <=0,35;delta (pp):0,076818737887642; <=0,1
P000548;end;keine Skala übrig
P000548;RESULT;;;;pp;-0,17;-0,29;"";"";"";-0,36;"";-0,22;"";-0,22;-0,22;"";"";"";-0,1;-0,1;"";"";"";"";"";"";"";"";""
;;;;;se;0,22;0,39;"";"";"";0,64;"";0,65;"";0,45;0,45;"";"";"";0,38;0,38;"";"";"";"";"";"";"";"";""
;;;;;frac;0,5;0,5;"";"";"";0;"";1;"";0;0;"";"";"";1;1;"";"";"";"";"";"";"";"";""
;;;;;N;4;2;"";"";"";1;"";1;"";1;1;"";"";"";1;1;"";"";"";"";"";"";"";"";""

P000549
P000549;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;2;A06-15;"-0,65";"5,56";"1";"-0,29 (SE 0,38 bei 2 Fragen mit R/W-Rate 0,5)";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;3;C01-01;"-0,27";"5,96";"0";"-0,48 (SE 0,27 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,55 (SE 0,46 bei 1 Fragen mit R/W-Rate 0)";"-0,55 (SE 0,46 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";""
P000549;4;A07-19;"-0,56";"5,68";"1";"-0,38 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"-0,3 (SE 0,35 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"-0,32 (SE 0,44 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;5;B02-00;"-0,35";"5,94";"1";"-0,27 (SE 0,19 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"-0,15 (SE 0,28 bei 2 Fragen mit R/W-Rate 0,5)";"";"-0,07 (SE 0,46 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;6;A04-17;"0,06";"5,75";"0";"-0,29 (SE 0,18 bei 6 Fragen mit R/W-Rate 0,5)";"-0,2 (SE 0,31 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"-0,27 (SE 0,52 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000549;drop;Sim;N_scale:;6; >=6
P000549;drop;Sim;se_scale:;0,17555634784267; <=0,35;delta (pp):0,0233304804362; <=0,1
P000549;end;keine Skala übrig
P000549;RESULT;;;;pp;-0,29;-0,2;"";"";"";-0,27;"";-0,16;-0,15;-0,15;-0,31;-0,23;"";"";-0,36;-0,36;"";"";"";"";"";"";"";"";""
;;;;;se;0,18;0,31;"";"";"";0,52;"";0,74;0,62;0,28;0,55;0,36;"";"";0,35;0,35;"";"";"";"";"";"";"";"";""
;;;;;frac;0,5;0,67;"";"";"";0;"";1;1;0,5;0;1;"";"";0;0;"";"";"";"";"";"";"";"";""
;;;;;N;6;3;"";"";"";1;"";1;1;2;1;1;"";"";1;1;"";"";"";"";"";"";"";"";""

P000550
P000550;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;3;A02-02;"-1,28";"5,61";"1";"-0,97 (SE 0,36 bei 3 Fragen mit R/W-Rate 0,33)";"-0,97 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"-0,89 (SE 0,59 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;4;A04-00;"-1,10";"6,00";"1";"-0,84 (SE 0,27 bei 4 Fragen mit R/W-Rate 0,5)";"-0,84 (SE 0,27 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"-0,78 (SE 0,5 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;5;A06-05;"-0,90";"5,95";"1";"-0,72 (SE 0,23 bei 5 Fragen mit R/W-Rate 0,6)";"-0,72 (SE 0,23 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"-0,77 (SE 0,26 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;6;A07-05;"-0,54";"5,64";"0";"-0,78 (SE 0,2 bei 6 Fragen mit R/W-Rate 0,5)";"-0,78 (SE 0,2 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"-0,82 (SE 0,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000550;drop;Sim;N_scale:;6; >=6
P000550;drop;Sim;se_scale:;0,19706837784481; <=0,35;delta (pp):0,059072364980852; <=0,1
P000550;inhere;Sim/C;pp:;-0,77898653298293;from:;Sim:;-0,77898653298293
P000550;end;keine Skala übrig
P000550;RESULT;;;;pp;-0,78;-0,78;"";-0,77;"";-0,75;"";-0,77;-0,82;-0,78;-0,78;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,2;0,2;"";0,8;"";0,53;"";0,26;0,47;2;2;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,5;0,6;"";1;"";1;"";0,5;0;0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;"";1;"";1;"";2;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000551
P000551;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000551;2;A06-15;"-0,65";"5,56";"1";"-0,29 (SE 0,38 bei 2 Fragen mit R/W-Rate 0,5)";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000551;3;C01-01;"-0,27";"5,96";"0";"-0,48 (SE 0,27 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,55 (SE 0,46 bei 1 Fragen mit R/W-Rate 0)";"-0,55 (SE 0,46 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";""
P000551;4;A07-19;"-0,56";"5,68";"1";"-0,38 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"-0,3 (SE 0,35 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"-0,32 (SE 0,44 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000551;5;B02-00;"-0,35";"5,94";"0";"-0,47 (SE 0,18 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"";"";"-0,53 (SE 0,36 bei 2 Fragen mit R/W-Rate 0)";"";"-0,52 (SE 0,38 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000551;drop;Sim;se_scale:;0,18488649147579; <=0,35;delta (pp):0,091625431377263; <=0,1
P000551;end;keine Skala übrig
P000551;RESULT;;;;pp;-0,47;-0,38;"";"";"";"";"";-0,43;-0,41;-0,53;-0,48;-0,52;"";"";-0,51;-0,51;"";"";"";"";"";"";"";"";""
;;;;;se;0,18;0,3;"";"";"";"";"";0,43;0,38;0,36;0,84;0,38;"";"";0,42;0,42;"";"";"";"";"";"";"";"";""
;;;;;frac;0,4;1;"";"";"";"";"";1;1;0;0;0;"";"";0;0;"";"";"";"";"";"";"";"";""
;;;;;N;5;2;"";"";"";"";"";1;1;2;1;1;"";"";1;1;"";"";"";"";"";"";"";"";""

P000552
P000552;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000552;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000552;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000552;4;B02-12;"2,06";"5,24";"0";"1,69 (SE 0,39 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"1,69 (SE 0,39 bei 4 Fragen mit R/W-Rate 0,75)";"";"1,62 (SE 0,66 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000552;5;B02-09;"2,00";"2,74";"1";"1,92 (SE 0,33 bei 5 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"";"";"";"1,92 (SE 0,33 bei 5 Fragen mit R/W-Rate 0,8)";"";"1,9 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000552;6;B02-07;"2,61";"4,31";"0";"1,9 (SE 0,32 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"1,9 (SE 0,32 bei 6 Fragen mit R/W-Rate 0,67)";"";"1,87 (SE 0,35 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000552;drop;Sim;N_scale:;6; >=6
P000552;drop;Sim;se_scale:;0,32227987152374; <=0,35;delta (pp):0,021623788752492; <=0,1
P000552;inhere;Sim/A;pp:;1,8992666831648;from:;Sim:;1,8992666831648
P000552;inhere;Sim/C;pp:;1,8992666831648;from:;Sim:;1,8992666831648
P000552;end;keine Skala übrig
P000552;RESULT;;;;pp;1,9;"";"";"";"";"";"";"";"";1,9;1,9;1,87;1,92;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,32;"";"";"";"";"";"";"";"";0,32;41,19;0,35;0,96;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,67;"";"";"";"";"";"";"";"";0,67;1;0,33;1;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;"";"";"";"";"";"";"";"";6;1;3;2;"";"";"";"";"";"";"";"";"";"";"";""

P000553
P000553;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000553;2;A06-15;"-0,65";"5,56";"1";"-0,29 (SE 0,38 bei 2 Fragen mit R/W-Rate 0,5)";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000553;3;C01-01;"-0,27";"5,96";"1";"-0,09 (SE 0,25 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,02 (SE 0,43 bei 1 Fragen mit R/W-Rate 1)";"-0,02 (SE 0,43 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";""
P000553;4;A04-17;"0,06";"5,75";"1";"0,09 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,75)";"0,18 (SE 0,36 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"0,18 (SE 0,37 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000553;5;B02-14;"0,23";"4,80";"0";"0,03 (SE 0,19 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"-0,08 (SE 0,3 bei 2 Fragen mit R/W-Rate 0)";"";"-0,01 (SE 0,49 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000553;drop;Sim;se_scale:;0,19361203005185; <=0,35;delta (pp):0,061672460146746; <=0,1
P000553;end;keine Skala übrig
P000553;RESULT;;;;pp;0,03;0,12;"";"";"";0,12;"";0,03;"";-0,08;-0,05;-0,01;"";"";0,06;0,06;"";"";"";"";"";"";"";"";""
;;;;;se;0,19;0,34;"";"";"";0,35;"";1,23;"";0,3;0,35;0,49;"";"";0,51;0,51;"";"";"";"";"";"";"";"";""
;;;;;frac;0,6;1;"";"";"";1;"";1;"";0;0;0;"";"";1;1;"";"";"";"";"";"";"";"";""
;;;;;N;5;2;"";"";"";1;"";1;"";2;1;1;"";"";1;1;"";"";"";"";"";"";"";"";""

P000554
P000554;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000554;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000554;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000554;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000554;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000554;6;A01-12;"-3,62";"3,70";"0";"-4,14 (SE 0,81 bei 6 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 5 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000554;drop;Sim;N_scale:;6; >=6
P000554;inhere;Sim/C;pp:;-4,1409524430204;from:;Sim:;-4,1409524430204
P000554;end;keine Skala übrig
P000554;RESULT;;;;pp;-4,14;-4,14;-4,14;-3,06;"";"";"";-1,3;"";-0,67;-0,67;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,81;0,81;0,81;0,78;"";"";"";1,11;"";1,47;1,47;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0;0;0;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000555
P000555;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000555;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000555;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000555;4;B02-12;"2,06";"5,24";"1";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"2,6 (SE 0,83 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000555;5;B04-03;"2,80";"5,89";"1";"3,26 (SE 0,7 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"3,26 (SE 0,7 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"3,26 (SE 0,7 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
P000555;6;C10-00;"3,33";"5,95";"1";"3,77 (SE 0,65 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,76 (SE 0,65 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"3,76 (SE 0,65 bei 1 Fragen mit R/W-Rate 1)"
P000555;drop;Sim;N_scale:;6; >=6
P000555;inhere;Sim/A;pp:;3,7697845728167;from:;Sim:;3,7697845728167
P000555;end;keine Skala übrig
P000555;RESULT;;;;pp;3,77;"";"";"";"";"";"";"";"";3,26;0,76;2,6;1,9;3,26;3,76;"";"";"";"";"";"";"";"";"";3,76
;;;;;se;0,65;"";"";"";"";"";"";"";"";0,7;1,42;0,83;0,91;0,7;0,65;"";"";"";"";"";"";"";"";"";0,65
;;;;;frac;1;"";"";"";"";"";"";"";"";1;1;1;1;1;1;"";"";"";"";"";"";"";"";"";1
;;;;;N;6;"";"";"";"";"";"";"";"";5;1;1;2;1;1;"";"";"";"";"";"";"";"";"";1

P000556
P000556;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000556;2;B03-10;"0,68";"5,75";"0";"0,36 (SE 0,35 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"0,36 (SE 0,35 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"0,29 (SE 0,59 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";""
P000556;3;C03-15;"0,54";"5,91";"0";"0,25 (SE 0,27 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,2 (SE 0,52 bei 1 Fragen mit R/W-Rate 0)";"";"";"0,2 (SE 0,52 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
