ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000506;3,51;0,19;9;0,78;;;;;;Sim/C/C05 Sim/C/C07 ;3,43 (0,37 | 1 | 0) 3,48 (0,5 | 1 | 0) 
P000507;-2,88;0,25;8;0,13;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,88 (3,9 | 2 | 0) -2,88 (87,63 | 1 | 0) -2,88 (1014,31 | 1 | 0) 
P000508;-3,8;0,23;11;0,18;Sim/A/A01;-3,87;0,27;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,87 (0,27 | 3 | 0,33) -3,8 (58,4 | 2 | 0) -3,81 (1,85 | 3 | 0) -3,8 (1150,76 | 1 | 0) -3,8 (15956,27 | 1 | 0) 
P000509;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000510;1,8;0,29;7;0,71;Sim/B/B03;1,85;0,61;3;1;Sim/B/B02 ;1,68 (0,47 | 2 | 0) 
P000511;-1,89;0,2;7;0,29;Sim/A/A02;-1,92;0,25;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,92 (0,25 | 3 | 0,33) -1,91 (0,54 | 1 | 0) -1,89 (5,59 | 1 | 0) -1,89 (53,28 | 1 | 0) 
P000512;-2,47;0,19;10;0,2;Sim/A/A02;-2,61;0,29;5;0
P000512;-2,47;0,19;10;0,2;Sim/A/A05;-2,06;0,27;3;0,67;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,61 (0,29 | 5 | 0) -2,47 (28,3 | 1 | 0) -2,47 (302,6 | 1 | 0) 
P000513;0,58;0,18;5;0,6;;;;;;Sim/B/B03 ;0,47 (0,41 | 1 | 0) 
P000514;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000515;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000516;-2,42;0,2;9;0,33;Sim/A/A02;-2,52;0,39;3;0
P000516;-2,42;0,2;9;0,33;Sim/A/A05;-2,23;0,25;4;0,75;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,52 (0,39 | 3 | 0) -2,42 (24,4 | 1 | 0) -2,42 (258,15 | 1 | 0) 
P000517;4,86;0,18;13;0,85;Sim/C/C08;4,83;0,2;4;0,5;Sim/C/C08 ;4,83 (0,2 | 4 | 0,5) 
P000518;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000519;3,36;0,21;8;0,88;;;;;;Sim/C/C10 ;3,24 (0,25 | 2 | 0,5) 
P000520;-3,55;0,29;10;0,2;Sim/A/A01;-3,53;0,31;3;0,67
P000520;-3,55;0,29;10;0,2;Sim/A/A05;-3,56;1,06;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,55 (27,59 | 2 | 0) -3,56 (1,06 | 3 | 0) -3,55 (564,21 | 1 | 0) -3,55 (7441,77 | 1 | 0) 
P000521;1,38;0,22;7;0,57;Sim/B/B03;1,36;0,27;3;0,67;Sim/B/B01 Sim/B/B02 Sim/B/B03 ;0,7 (0,97 | 2 | 0,5) 1,37 (1,18 | 1 | 0) 1,36 (0,27 | 3 | 0,67) 
P000522;2,37;0,3;7;0,71;Sim/B/B02;2,42;0,34;3;0,67;Sim/B/B04 ;2,34 (0,7 | 1 | 0) 
P000523;0,01;0,19;5;0,6;;;;;;Sim/B/B01 ;-0,06 (0,35 | 1 | 0) 
P000524;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000525;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000526;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000527;-4,64;0,21;13;0,08;Sim/A/A01;-4,49;0,25;3;0,33
P000527;-4,64;0,21;13;0,08;Sim/A/A03;-4,72;0,36;3;0;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,64 (682,76 | 2 | 0) -4,72 (0,36 | 3 | 0) -4,64 (13,07 | 3 | 0) -4,64 (11919,25 | 1 | 0) -4,64 (194720,34 | 1 | 0) 
P000528;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000529;0,25;0,18;6;0,5;;;;;;Sim/A/A04 Sim/C/C03 ;0,07 (0,26 | 2 | 0,5) 0,22 (0,5 | 1 | 0) 
P000530;2,37;0,3;7;0,71;Sim/B/B02;2,42;0,34;3;0,67;Sim/B/B04 ;2,34 (0,7 | 1 | 0) 
P000531;-1,88;0,2;7;0,29;Sim/A/A02;-1,9;0,25;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,9 (0,25 | 3 | 0,33) -1,9 (0,53 | 1 | 0) -1,88 (5,45 | 1 | 0) -1,88 (51,84 | 1 | 0) 
P000532;-1,15;0,17;7;0,29;;;;;;Sim/A/A06 Sim/B/B01 Sim/C/C01 ;-1,19 (0,41 | 2 | 0) -1,15 (6,04 | 1 | 0) -1,19 (0,45 | 1 | 0) 
P000533;1,8;0,29;7;0,71;Sim/B/B03;1,85;0,61;3;1;Sim/B/B02 ;1,68 (0,47 | 2 | 0) 
P000534;-2,94;0,22;10;0,1;Sim/A/A02;-3,02;0,43;4;0
P000534;-2,94;0,22;10;0,1;Sim/A/A05;-2,8;0,24;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-3,02 (0,43 | 4 | 0) -2,94 (103,68 | 1 | 0) -2,94 (1214,26 | 1 | 0) 
P000535;-0,81;0,18;6;0,5;Sim/A/A06;-0,82;0,18;4;0,5;Sim/A/A06 Sim/B/B01 ;-0,82 (0,18 | 4 | 0,5) -0,81 (2,21 | 1 | 0) 
P000536;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000537;1,1;0,19;6;0,67;Sim/B/B03;1,26;0,24;4;0,75;Sim/B/B01 ;0,53 (0,54 | 2 | 0,5) 
P000538;-0,92;0,18;6;0,5;;;;;;Sim/A/A06 Sim/B/B01 ;-1,01 (0,3 | 2 | 0) -0,92 (3,03 | 1 | 0) 
P000539;-3,25;0,32;10;0,2;Sim/A/A02;-3,29;0,77;3;0
P000539;-3,25;0,32;10;0,2;Sim/A/A05;-3,31;0,61;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,77 | 3 | 0) -3,31 (0,61 | 3 | 0) -3,25 (246,42 | 1 | 0) -3,25 (3066,76 | 1 | 0) 
P000540;3,36;0,17;10;0,7;;;;;;Sim/C/C05 ;3,32 (0,43 | 1 | 0) 
P000541;-4,07;0,19;12;0,17;Sim/A/A03;-3,94;0,24;3;0,67;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,13 (0,38 | 2 | 0) -4,07 (126,05 | 2 | 0) -4,07 (3,41 | 3 | 0) -4,07 (2390,9 | 1 | 0) -4,07 (34896,81 | 1 | 0) 
P000542;1,27;0,23;5;0,8;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B03 ;1,18 (0,26 | 3 | 0,67) 
P000543;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000544;-2,88;0,25;8;0,13;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,88 (3,9 | 2 | 0) -2,88 (87,63 | 1 | 0) -2,88 (1014,31 | 1 | 0) 
P000545;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000546;-4,64;0,22;12;0,08;Sim/A/A01;-4,53;0,25;3;0,33;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,64 (679,06 | 2 | 0) -4,7 (0,41 | 2 | 0) -4,64 (13,02 | 3 | 0) -4,64 (11857,86 | 1 | 0) -4,64 (193647,31 | 1 | 0) 
P000547;-2,78;0,19;12;0,33;Sim/A/A02;-2,69;0,32;4;0,25
P000547;-2,78;0,19;12;0,33;Sim/A/A05;-2,85;0,25;4;0,25;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,85 (0,25 | 4 | 0,25) -2,78 (67,88 | 1 | 0) -2,78 (771,66 | 1 | 0) 
P000548;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000549;-0,31;0,15;7;0,57;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,55 (0,25 | 2 | 0,5) -0,32 (0,56 | 1 | 0) -0,38 (0,36 | 1 | 0) 
P000550;-0,6;0,17;7;0,57;Sim/A/A06;-0,65;0,22;3;0,67;Sim/A/A06 Sim/B/B01 ;-0,65 (0,22 | 3 | 0,67) -0,61 (1,21 | 1 | 0) 
P000551;-0,56;0,17;6;0,33;;;;;;Sim/B/B01 Sim/B/B02 Sim/C/C01 ;-0,57 (1,08 | 1 | 0) -0,6 (0,43 | 1 | 0) -0,59 (0,5 | 1 | 0) 
P000552;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000553;0,13;0,18;6;0,67;;;;;;Sim/B/B01 Sim/B/B02 ;0,04 (0,34 | 1 | 0) 0,08 (0,44 | 1 | 0) 
P000554;-3,84;0,23;11;0,18;Sim/A/A01;-3,93;0,28;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,93 (0,28 | 3 | 0,33) -3,84 (65,05 | 2 | 0) -3,84 (2,02 | 3 | 0) -3,84 (1274,84 | 1 | 0) -3,84 (17804,28 | 1 | 0) 
P000555;4,25;0,23;10;0,8;;;;;;Sim/C/C09 ;4,17 (0,37 | 2 | 0) 
P000556;-0,04;0,21;5;0,2;;;;;;Sim/A/A04 Sim/B/B03 Sim/C/C03 ;-0,14 (0,32 | 2 | 0) -0,05 (1,42 | 1 | 0) -0,05 (1 | 1 | 0) 
P000557;-5,5;0,6;25;0,08;Sim/A/A01;-5,28;0,65;7;0,14
P000557;-5,5;0,6;25;0,08;Sim/A/A03;-5,8;1,01;11;0,09;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-5,5 (8322,09 | 2 | 0) -5,8 (1,01 | 11 | 0,09) -5,5 (94,21 | 3 | 0) -5,5 (128710,2 | 1 | 0) -5,5 (2484617,91 | 1 | 0) 
P000558;2,85;0,22;8;0,63;;;;;;Sim/C/C10 ;2,81 (0,45 | 2 | 0) 
P000559;0,88;0,22;5;0,6;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B03 ;0,81 (0,26 | 3 | 0,33) 
P000560;-4,64;0,22;12;0,08;Sim/A/A01;-4,53;0,25;3;0,33;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,64 (679,06 | 2 | 0) -4,7 (0,41 | 2 | 0) -4,64 (13,02 | 3 | 0) -4,64 (11857,86 | 1 | 0) -4,64 (193647,31 | 1 | 0) 
P000561;3,88;0,18;11;0,82;Sim/C/C06;4;0,23;3;0,67;Sim/C/C07 ;3,79 (0,37 | 1 | 0) 
P000562;5,29;0,33;13;0,92;Sim/C/C08;5,4;0,45;3;1;Sim/C/C09 ;4,78 (0,39 | 2 | 0,5) 
P000563;6,38;0,88;25;0,96;Sim/C/C09;5,69;0,77;6;0,83;Sim/C/C09 ;5,69 (0,77 | 6 | 0,83) 
P000564;6,33;0,85;25;0,92;Sim/C/C09;6,11;1,17;6;0,83;Sim/C/C06 Sim/C/C09 ;4,58 (0,7 | 2 | 0,5) 6,11 (1,17 | 6 | 0,83) 
P000565;-2,88;0,25;8;0,13;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,88 (3,9 | 2 | 0) -2,88 (87,63 | 1 | 0) -2,88 (1014,31 | 1 | 0) 
P000566;-3,25;0,32;10;0,2;Sim/A/A02;-3,29;0,77;3;0
P000566;-3,25;0,32;10;0,2;Sim/A/A05;-3,31;0,61;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,77 | 3 | 0) -3,31 (0,61 | 3 | 0) -3,25 (246,42 | 1 | 0) -3,25 (3066,76 | 1 | 0) 
P000567;4,22;0,21;10;0,9;Sim/C/C06;4,19;0,22;3;0,67;Sim/C/C06 ;4,19 (0,22 | 3 | 0,67) 
P000568;-2,66;0,2;9;0,22;Sim/A/A02;-2,72;0,43;3;0
P000568;-2,66;0,2;9;0,22;Sim/A/A05;-2,57;0,23;4;0,5;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,72 (0,43 | 3 | 0) -2,66 (48,14 | 1 | 0) -2,66 (534,32 | 1 | 0) 
P000569;-3,94;0,21;11;0,18;;;;;;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,04 (0,34 | 2 | 0) -3,94 (86,53 | 2 | 0) -3,94 (2,53 | 3 | 0) -3,94 (1672,15 | 1 | 0) -3,94 (23801,6 | 1 | 0) 
P000570;4,55;0,17;13;0,77;Sim/C/C08;4,56;0,26;3;0,33;Sim/C/C09 ;4,51 (0,25 | 2 | 0,5) 
P000571;5,48;0,31;25;0,92;Sim/C/C08;5,65;0,53;10;0,9
P000571;5,48;0,31;25;0,92;Sim/C/C09;5,24;0,45;6;0,83;Sim/C/C09 ;5,24 (0,45 | 6 | 0,83) 
P000572;3,09;0,17;11;0,55;Sim/C/C10;3,17;0,22;3;0,33;Sim/C/C05 Sim/C/C07 ;3,05 (0,78 | 1 | 0) 3 (0,4 | 2 | 0) 
P000573;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000574;1,27;0,23;5;0,8;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B03 ;1,18 (0,26 | 3 | 0,67) 
P000575;-2,88;0,25;8;0,13;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,88 (3,9 | 2 | 0) -2,88 (87,63 | 1 | 0) -2,88 (1014,31 | 1 | 0) 
P000576;-1,98;0,18;10;0,5;Sim/A/A02;-1,84;0,23;5;0,6
P000576;-1,98;0,18;10;0,5;Sim/A/A05;-2,17;0,26;3;0,67;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,17 (0,26 | 3 | 0,67) -1,98 (7,19 | 1 | 0) -1,98 (69,72 | 1 | 0) 
P000577;5,68;0,43;25;0,92;Sim/C/C08;5,48;0,4;10;0,8
P000577;5,68;0,43;25;0,92;Sim/C/C09;5,8;0,83;6;1;Sim/C/C08 ;5,48 (0,4 | 10 | 0,8) 
P000578;-2,04;0,19;7;0,29;Sim/A/A02;-2,14;0,3;3;0;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,14 (0,3 | 3 | 0) -2,04 (8,49 | 1 | 0) -2,04 (83,41 | 1 | 0) 
P000579;-0,44;0,15;7;0,43;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 Sim/C/C02 ;-0,55 (0,25 | 2 | 0,5) -0,45 (0,78 | 1 | 0) -0,47 (0,4 | 1 | 0) -0,47 (0,41 | 1 | 0) 
P000580;1,61;0,29;6;0,67;Sim/B/B03;1,7;0,44;3;1;Sim/B/B01 Sim/B/B02 ;0,7 (0,97 | 2 | 0,5) 1,58 (0,73 | 1 | 0) 
P000581;6,69;1,09;25;1;Sim/C/C08;6,06;0,97;8;1
P000581;6,69;1,09;25;1;Sim/C/C09;6;1,06;6;1;;
P000582;0,88;0,22;5;0,6;Sim/B/B03;0,81;0,26;3;0,33;Sim/B/B03 ;0,81 (0,26 | 3 | 0,33) 
P000583;4,25;0,23;10;0,8;;;;;;Sim/C/C09 ;4,17 (0,37 | 2 | 0) 
P000584;-2,88;0,25;8;0,13;Sim/A/A05;-2,88;0,25;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,88 (3,9 | 2 | 0) -2,88 (87,63 | 1 | 0) -2,88 (1014,31 | 1 | 0) 
P000585;3,13;0,16;10;0,7;;;;;;Sim/C/C05 Sim/C/C10 ;2,97 (0,43 | 1 | 0) 2,95 (0,33 | 2 | 0) 
P000586;4,69;0,2;12;0,83;;;;;;Sim/C/C08 ;4,61 (0,32 | 2 | 0) 
P000587;3,07;0,18;9;0,67;;;;;;Sim/C/C05 Sim/C/C07 ;2,97 (0,43 | 1 | 0) 2,98 (0,43 | 1 | 0) 
P000588;3,26;0,16;10;0,8;;;;;;Sim/C/C10 ;3,1 (0,27 | 2 | 0) 
P000589;-0,73;0,21;5;0,2;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,81 (0,32 | 2 | 0) -0,73 (1,75 | 1 | 0) -0,75 (0,73 | 1 | 0) 
P000590;-3,8;0,23;11;0,18;Sim/A/A01;-3,87;0,27;3;0,33;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,87 (0,27 | 3 | 0,33) -3,8 (58,4 | 2 | 0) -3,81 (1,85 | 3 | 0) -3,8 (1150,76 | 1 | 0) -3,8 (15956,27 | 1 | 0) 
P000591;4,25;0,23;10;0,8;;;;;;Sim/C/C09 ;4,17 (0,37 | 2 | 0) 
P000592;0,4;0,19;7;0,29;Sim/B/B03;0,81;0,26;3;0,33;Sim/C/C03 ;0,32 (0,32 | 2 | 0) 
P000593;0,92;0,19;6;0,5;Sim/B/B03;1,01;0,22;4;0,5;Sim/B/B01 ;0,53 (0,54 | 2 | 0,5) 
P000594;3,13;0,16;10;0,7;;;;;;Sim/C/C05 Sim/C/C10 ;2,97 (0,43 | 1 | 0) 2,95 (0,33 | 2 | 0) 
P000595;-4,85;0,29;13;0,08;Sim/A/A01;-4,79;0,3;4;0,25;Sim/A/A02 Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,85 (1248,47 | 2 | 0) -4,89 (0,63 | 2 | 0) -4,85 (21,09 | 3 | 0) -4,85 (21163,04 | 1 | 0) -4,85 (359939,49 | 1 | 0) 
P000596;5,31;0,33;14;0,93;Sim/C/C08;5,41;0,46;3;1
P000596;5,31;0,33;14;0,93;Sim/C/C09;4,9;0,41;3;0,67;Sim/C/C09 ;4,9 (0,41 | 3 | 0,67) 
P000597;0,7;0,19;5;0,6;;;;;;Sim/B/B03 ;0,27 (0,55 | 2 | 0) 
P000598;-3,25;0,32;10;0,2;Sim/A/A02;-3,29;0,77;3;0
P000598;-3,25;0,32;10;0,2;Sim/A/A05;-3,31;0,61;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,77 | 3 | 0) -3,31 (0,61 | 3 | 0) -3,25 (246,42 | 1 | 0) -3,25 (3066,76 | 1 | 0) 
P000599;-5,59;0,66;25;0,04;Sim/A/A01;-5,75;1,25;7;0
P000599;-5,59;0,66;25;0,04;Sim/A/A03;-5,29;0,66;11;0,09;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-5,75 (1,25 | 7 | 0) -5,59 (10704,61 | 2 | 0) -5,59 (114,85 | 3 | 0) -5,59 (163572,45 | 1 | 0) -5,59 (3211135,03 | 1 | 0) 
P000600;-1,43;0,22;6;0,33;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,44 (1,62 | 1 | 0) -1,43 (13,83 | 1 | 0) 
P000601;2,6;0,25;7;0,71;;;;;;Sim/B/B04 ;2,49 (0,37 | 2 | 0) 
P000602;-0,31;0,15;7;0,57;;;;;;Sim/A/A07 Sim/B/B01 Sim/C/C01 ;-0,55 (0,25 | 2 | 0,5) -0,32 (0,56 | 1 | 0) -0,38 (0,36 | 1 | 0) 
P000603;0,58;0,18;5;0,6;;;;;;Sim/B/B03 ;0,47 (0,41 | 1 | 0) 
P000604;-3,25;0,32;10;0,2;Sim/A/A02;-3,29;0,77;3;0
P000604;-3,25;0,32;10;0,2;Sim/A/A05;-3,31;0,61;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,29 (0,77 | 3 | 0) -3,31 (0,61 | 3 | 0) -3,25 (246,42 | 1 | 0) -3,25 (3066,76 | 1 | 0) 
P000605;-0,81;0,18;6;0,5;Sim/A/A06;-0,82;0,18;4;0,5;Sim/A/A06 Sim/B/B01 ;-0,82 (0,18 | 4 | 0,5) -0,81 (2,21 | 1 | 0) 
P000606;-1,89;0,2;7;0,29;Sim/A/A02;-1,92;0,25;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,92 (0,25 | 3 | 0,33) -1,91 (0,54 | 1 | 0) -1,89 (5,59 | 1 | 0) -1,89 (53,28 | 1 | 0) 
P000607;4,25;0,23;10;0,8;;;;;;Sim/C/C09 ;4,17 (0,37 | 2 | 0) 
P000608;-2,94;0,22;10;0,1;Sim/A/A02;-3,02;0,43;4;0
P000608;-2,94;0,22;10;0,1;Sim/A/A05;-2,8;0,24;4;0,25;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-3,02 (0,43 | 4 | 0) -2,94 (103,68 | 1 | 0) -2,94 (1214,26 | 1 | 0) 
P000609;-2,38;0,22;8;0,25;Sim/A/A02;-2,16;0,4;3;0,33
P000609;-2,38;0,22;8;0,25;Sim/A/A05;-2,48;0,28;3;0,33;Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-2,48 (0,28 | 3 | 0,33) -2,38 (21,93 | 1 | 0) -2,38 (230,34 | 1 | 0) 
P000610;3,36;0,17;10;0,7;;;;;;Sim/C/C05 ;3,32 (0,43 | 1 | 0) 
P000611;2,85;0,22;8;0,63;;;;;;Sim/C/C10 ;2,81 (0,45 | 2 | 0) 
P000612;-1,89;0,2;7;0,29;Sim/A/A02;-1,92;0,25;3;0,33;Sim/A/A02 Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,92 (0,25 | 3 | 0,33) -1,91 (0,54 | 1 | 0) -1,89 (5,59 | 1 | 0) -1,89 (53,28 | 1 | 0) 
P000613;0,33;0,23;4;0,5;;;;;;Sim/B/B03 Sim/C/C03 ;0,3 (0,58 | 1 | 0) 0,27 (0,45 | 1 | 0) 
P000614;4,99;0,22;12;0,92;Sim/C/C08;4,96;0,22;3;0,67;Sim/C/C08 ;4,96 (0,22 | 3 | 0,67) 
P000615;-4,07;0,19;12;0,17;Sim/A/A03;-3,94;0,24;3;0,67;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-4,13 (0,38 | 2 | 0) -4,07 (126,05 | 2 | 0) -4,07 (3,41 | 3 | 0) -4,07 (2390,9 | 1 | 0) -4,07 (34896,81 | 1 | 0) 
P000616;-2,42;0,2;9;0,33;Sim/A/A02;-2,52;0,39;3;0
P000616;-2,42;0,2;9;0,33;Sim/A/A05;-2,23;0,25;4;0,75;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,52 (0,39 | 3 | 0) -2,42 (24,4 | 1 | 0) -2,42 (258,15 | 1 | 0) 
P000617;-3,51;0,26;12;0,33;Sim/A/A01;-3,51;0,28;4;0,75
P000617;-3,51;0,26;12;0,33;Sim/A/A05;-3,53;0,98;3;0;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,51 (24,92 | 2 | 0) -3,53 (0,98 | 3 | 0) -3,51 (512,1 | 1 | 0) -3,51 (6708,75 | 1 | 0) 
P000618;-5,15;0,38;25;0,12;Sim/A/A01;-5,28;0,66;6;0
P000618;-5,15;0,38;25;0,12;Sim/A/A03;-4,91;0,38;12;0,25;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-5,28 (0,66 | 6 | 0) -5,15 (3026,86 | 2 | 0) -5,15 (42,46 | 3 | 0) -5,15 (49151,09 | 1 | 0) -5,15 (886857,96 | 1 | 0) 
P000619;7,01;1,33;25;0,96;Sim/C/C09;6,11;1,17;6;0,83;Sim/C/C09 ;6,11 (1,17 | 6 | 0,83) 
P000620;4,69;0,2;12;0,83;;;;;;Sim/C/C08 ;4,61 (0,32 | 2 | 0) 
P000621;-5,57;0,65;25;0,04;Sim/A/A01;-5,74;1,23;7;0
P000621;-5,57;0,65;25;0,04;Sim/A/A03;-5,28;0,65;11;0,09;Sim/A/A01 Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-5,74 (1,23 | 7 | 0) -5,57 (10314,43 | 2 | 0) -5,57 (111,55 | 3 | 0) -5,57 (157890,74 | 1 | 0) -5,57 (3091919,03 | 1 | 0) 
P000622;-1,31;0,21;6;0,17;;;;;;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,39 (0,34 | 2 | 0) -1,34 (0,59 | 2 | 0) -1,32 (9,76 | 1 | 0) 
P000623;-0,17;0,22;4;0,5;;;;;;Sim/A/A04 Sim/B/B01 ;-0,36 (0,64 | 1 | 0) -0,22 (0,45 | 1 | 0) 
P000624;-2,42;0,2;9;0,33;Sim/A/A02;-2,52;0,39;3;0
P000624;-2,42;0,2;9;0,33;Sim/A/A05;-2,23;0,25;4;0,75;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,52 (0,39 | 3 | 0) -2,42 (24,4 | 1 | 0) -2,42 (258,15 | 1 | 0) 
P000625;-1,43;0,22;6;0,33;;;;;;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-1,54 (0,32 | 2 | 0,5) -1,44 (1,62 | 1 | 0) -1,43 (13,83 | 1 | 0) 
P000626;1,27;0,23;5;0,8;Sim/B/B03;1,18;0,26;3;0,67;Sim/B/B03 ;1,18 (0,26 | 3 | 0,67) 
P000627;-1,67;0,22;6;0,33;Sim/A/A02;-1,51;0,29;3;0,67;Sim/A/A04 Sim/A/A06 Sim/B/B01 ;-1,74 (0,4 | 1 | 0) -1,67 (3,07 | 1 | 0) -1,67 (27,96 | 1 | 0) 
P000628;4,03;0,17;11;0,82;Sim/C/C06;3,89;0,22;3;0,33;Sim/C/C06 ;3,89 (0,22 | 3 | 0,33) 
