person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000455;42;B02-19;"2,82";"0,53";"0";"0,99 (SE 0,12 bei 42 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"0,79 (SE 0,15 bei 21 Fragen mit R/W-Rate 0,43)";"";"1,29 (SE 0,42 bei 10 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000455;drop;Sim/B/B02;N_scale:;10; >=10
P000455;43;B03-09;"0,75";"3,90";"0";"0,96 (SE 0,11 bei 43 Fragen mit R/W-Rate 0,58)";"";"";"";"";"";"";"";"";"0,75 (SE 0,15 bei 22 Fragen mit R/W-Rate 0,41)";"";"";"0,29 (SE 0,34 bei 5 Fragen mit R/W-Rate 0,2)";"";"";"";"";"";"";"";"";"";"";"";""
P000455;44;C02-13;"0,04";"1,36";"1";"0,96 (SE 0,11 bei 44 Fragen mit R/W-Rate 0,59)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,29 (SE 0,26 bei 15 Fragen mit R/W-Rate 0,73)";"";"0,95 (SE 0,32 bei 7 Fragen mit R/W-Rate 0,71)";"";"";"";"";"";"";"";""
P000455;45;C03-14;"0,63";"3,43";"1";"0,97 (SE 0,11 bei 45 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,31 (SE 0,26 bei 16 Fragen mit R/W-Rate 0,75)";"";"";"1,48 (SE 0,4 bei 7 Fragen mit R/W-Rate 0,86)";"";"";"";"";"";"";""
P000455;46;B03-07;"0,77";"3,26";"1";"0,98 (SE 0,11 bei 46 Fragen mit R/W-Rate 0,61)";"";"";"";"";"";"";"";"";"0,78 (SE 0,14 bei 23 Fragen mit R/W-Rate 0,43)";"";"";"0,48 (SE 0,24 bei 6 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";""
P000455;47;A02-01;"-0,19";"3,01";"1";"0,99 (SE 0,11 bei 47 Fragen mit R/W-Rate 0,62)";"1,49 (SE 0,48 bei 8 Fragen mit R/W-Rate 0,88)";"";"1,6 (SE 0,68 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000455;48;A02-14;"-0,57";"3,07";"1";"0,99 (SE 0,11 bei 48 Fragen mit R/W-Rate 0,63)";"1,49 (SE 0,48 bei 9 Fragen mit R/W-Rate 0,89)";"";"1,61 (SE 0,68 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000455;49;A02-05;"-0,74";"2,95";"1";"0,99 (SE 0,11 bei 49 Fragen mit R/W-Rate 0,63)";"1,49 (SE 0,48 bei 10 Fragen mit R/W-Rate 0,9)";"";"1,61 (SE 0,68 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000455;drop;Sim/A;N_scale:;10; >=10
P000455;inhere;Sim/A/A01;pp:;1,9707889104349;from:;Sim/A:;1,4913728597359
P000455;inhere;Sim/A/A03;pp:;1,9707889104349;from:;Sim/A:;1,4913728597359
P000455;inhere;Sim/A/A05;pp:;1,9707889104349;from:;Sim/A:;1,4913728597359
P000455;inhere;Sim/A/A06;pp:;1,9707889104349;from:;Sim/A:;1,4913728597359
P000455;inhere;Sim/A/A07;pp:;1,9707889104349;from:;Sim/A:;1,4913728597359
P000455;deact;Sim/A/A02;TP+TI:;2,1965823718407; <4
P000455;50;C03-10;"0,59";"3,09";"1";"0,99 (SE 0,11 bei 50 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,33 (SE 0,26 bei 17 Fragen mit R/W-Rate 0,76)";"";"";"1,51 (SE 0,39 bei 8 Fragen mit R/W-Rate 0,88)";"";"";"";"";"";"";""
P000455;enact;Sim/A/A02;TP+TI:;7,0174456307462; >=4
P000455;51;B03-19;"0,96";"2,63";"1";"1,01 (SE 0,11 bei 51 Fragen mit R/W-Rate 0,65)";"";"";"";"";"";"";"";"";"0,81 (SE 0,14 bei 24 Fragen mit R/W-Rate 0,46)";"";"";"0,58 (SE 0,21 bei 7 Fragen mit R/W-Rate 0,43)";"";"";"";"";"";"";"";"";"";"";"";""
P000455;drop;Sim/B/B03;se_scale:;0,21072213309904; <=0,25;delta (pp):0,098984503994297; <=0,1
P000455;52;C02-09;"0,02";"1,29";"0";"1 (SE 0,11 bei 52 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,26 (SE 0,24 bei 18 Fragen mit R/W-Rate 0,72)";"";"0,85 (SE 0,31 bei 8 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";""
P000455;53;C02-19;"-0,17";"3,55";"1";"1 (SE 0,11 bei 53 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,26 (SE 0,24 bei 19 Fragen mit R/W-Rate 0,74)";"";"0,86 (SE 0,3 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";""
P000455;54;A02-12;"-0,46";"4,90";"1";"1 (SE 0,11 bei 54 Fragen mit R/W-Rate 0,65)";"1,49 (SE 0,48 bei 11 Fragen mit R/W-Rate 0,91)";"";"1,61 (SE 0,68 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000455;deact;Sim/A/A02;TP+TI:;2,1952102899086; <4
P000455;55;C03-11;"0,63";"5,40";"0";"0,94 (SE 0,1 bei 55 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,03 (SE 0,19 bei 20 Fragen mit R/W-Rate 0,7)";"";"";"1,05 (SE 0,24 bei 9 Fragen mit R/W-Rate 0,78)";"";"";"";"";"";"";""
P000455;enact;Sim/A/A02;TP+TI:;6,9623934335409; >=4
P000455;56;C02-11;"-0,22";"1,97";"1";"0,95 (SE 0,1 bei 56 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,04 (SE 0,19 bei 21 Fragen mit R/W-Rate 0,71)";"";"0,88 (SE 0,3 bei 10 Fragen mit R/W-Rate 0,7)";"";"";"";"";"";"";"";""
P000455;drop;Sim/C/C02;N_scale:;10; >=10
P000455;57;C03-16;"0,51";"3,44";"0";"0,92 (SE 0,1 bei 57 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,95 (SE 0,17 bei 22 Fragen mit R/W-Rate 0,68)";"";"";"0,91 (SE 0,2 bei 10 Fragen mit R/W-Rate 0,7)";"";"";"";"";"";"";""
P000455;drop;Sim/C/C03;N_scale:;10; >=10
P000455;58;A02-11;"-0,96";"2,85";"1";"0,92 (SE 0,1 bei 58 Fragen mit R/W-Rate 0,64)";"1,49 (SE 0,48 bei 12 Fragen mit R/W-Rate 0,92)";"";"1,61 (SE 0,68 bei 7 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000455;deact;Sim/A/A02;TP+TI:;2,1892635278579; <4
P000455;end;kein Item übrig
P000455;RESULT;;;;pp;0,92;1,49;"";1,61;"";0,99;"";"";"";0,81;0,93;1,29;0,58;"";0,95;"";0,88;0,91;0,93;"";"";0,92;"";"";""
;;;;;se;0,1;0,48;"";0,68;"";0,65;"";"";"";0,14;0,25;0,42;0,21;"";0,17;"";0,3;0,2;3,55;"";"";3,87;"";"";""
;;;;;frac;0,64;0,92;"";1;"";0,8;"";"";"";0,46;0,43;0,5;0,43;"";0,68;"";0,7;0,7;1;"";"";0;"";"";""
;;;;;N;58;12;"";7;"";5;"";"";"";24;7;10;7;"";22;"";10;10;1;"";"";1;"";"";""

P000456
P000456;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000456;enact;Sim/B;TP+TI:;41,110175452158; >=4
P000456;enact;Sim/B/B01;TP+TI:;14,256090342932; >=4
P000456;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000456;enact;Sim/B/B03;TP+TI:;31,968214676712; >=4
P000456;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000456;4;B02-12;"2,06";"5,24";"1";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"2,6 (SE 0,83 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000456;enact;Sim/B/B02;TP+TI:;8,0092228024158; >=4
P000456;5;B02-07;"2,61";"4,31";"1";"3,18 (SE 0,83 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"3,18 (SE 0,83 bei 5 Fragen mit R/W-Rate 1)";"";"3,18 (SE 0,83 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000456;6;C10-09;"3,16";"5,89";"1";"3,63 (SE 0,67 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,6 (SE 0,67 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"3,6 (SE 0,67 bei 1 Fragen mit R/W-Rate 1)"
P000456;enact;Sim/C;TP+TI:;61,95654093146; >=4
P000456;enact;Sim/C/C10;TP+TI:;41,749225039963; >=4
P000456;7;C06-14;"3,69";"5,49";"0";"3,44 (SE 0,31 bei 7 Fragen mit R/W-Rate 0,86)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,42 (SE 0,32 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"3,35 (SE 0,54 bei 1 Fragen mit R/W-Rate 0)";"";"";"";""
P000456;enact;Sim/C/C06;TP+TI:;17,119431656394; >=4
P000456;8;C10-00;"3,33";"5,95";"1";"3,56 (SE 0,25 bei 8 Fragen mit R/W-Rate 0,88)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,55 (SE 0,26 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"3,63 (SE 0,4 bei 2 Fragen mit R/W-Rate 1)"
P000456;9;C07-15;"3,60";"5,46";"1";"3,7 (SE 0,23 bei 9 Fragen mit R/W-Rate 0,89)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,7 (SE 0,23 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"3,78 (SE 0,41 bei 1 Fragen mit R/W-Rate 1)";"";"";""
P000456;enact;Sim/C/C07;TP+TI:;35,509543702998; >=4
P000456;10;C07-09;"4,02";"5,23";"0";"3,67 (SE 0,21 bei 10 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,66 (SE 0,21 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"3,81 (SE 0,31 bei 2 Fragen mit R/W-Rate 0,5)";"";"";""
P000456;drop;Sim;N_scale:;10; >=10
P000456;drop;Sim;se_scale:;0,20658390363323; <=0,25;delta (pp):0,036204159952373; <=0,1
P000456;inhere;Sim/A;pp:;3,872999802807;from:;Sim:;3,6664158991737
P000456;drop;Sim/C;se_scale:;0,20730746344751; <=0,25;delta (pp):0,036099292136282; <=0,1
P000456;inhere;Sim/C/C01;pp:;3,8717410470744;from:;Sim/C:;3,6644335836269
P000456;inhere;Sim/C/C02;pp:;3,8717410470744;from:;Sim/C:;3,6644335836269
P000456;inhere;Sim/C/C03;pp:;3,8717410470744;from:;Sim/C:;3,6644335836269
P000456;inhere;Sim/C/C04;pp:;3,8717410470744;from:;Sim/C:;3,6644335836269
P000456;inhere;Sim/C/C05;pp:;3,8717410470744;from:;Sim/C:;3,6644335836269
P000456;inhere;Sim/C/C08;pp:;3,8717410470744;from:;Sim/C:;3,6644335836269
P000456;inhere;Sim/C/C09;pp:;3,8717410470744;from:;Sim/C:;3,6644335836269
P000456;enact;Sim/C/C04;TP+TI:;19,582297198335; >=4
P000456;enact;Sim/C/C05;TP+TI:;27,485224790962; >=4
P000456;enact;Sim/C/C08;TP+TI:;13,478050626895; >=4
P000456;enact;Sim/C/C09;TP+TI:;13,773806750492; >=4
P000456;11;C07-08;"3,78";"5,42";"1";"3,79 (SE 0,19 bei 11 Fragen mit R/W-Rate 0,82)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,79 (SE 0,19 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"3,96 (SE 0,25 bei 3 Fragen mit R/W-Rate 0,67)";"";"";""
P000456;12;C06-09;"3,72";"4,93";"0";"3,7 (SE 0,17 bei 12 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,7 (SE 0,17 bei 7 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"3,6 (SE 0,28 bei 2 Fragen mit R/W-Rate 0)";"";"";"";""
P000456;13;C07-06;"3,71";"4,91";"1";"3,77 (SE 0,16 bei 13 Fragen mit R/W-Rate 0,77)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,76 (SE 0,16 bei 8 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"4,02 (SE 0,24 bei 4 Fragen mit R/W-Rate 0,75)";"";"";""
P000456;drop;Sim/C/C07;se_scale:;0,23593564108896; <=0,25;delta (pp):0,05921130543667; <=0,1
P000456;14;C10-15;"3,79";"4,83";"0";"3,72 (SE 0,15 bei 14 Fragen mit R/W-Rate 0,71)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,72 (SE 0,15 bei 9 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"3,6 (SE 0,29 bei 3 Fragen mit R/W-Rate 0,67)"
P000456;15;C10-16;"3,73";"4,95";"0";"3,67 (SE 0,14 bei 15 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,67 (SE 0,14 bei 10 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"3,51 (SE 0,23 bei 4 Fragen mit R/W-Rate 0,5)"
P000456;drop;Sim/C/C10;se_scale:;0,23144663344365; <=0,25;delta (pp):0,095147500610385; <=0,1
P000456;16;C06-13;"3,85";"5,35";"0";"3,65 (SE 0,13 bei 16 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,65 (SE 0,13 bei 11 Fragen mit R/W-Rate 0,45)";"";"";"";"";"";"3,57 (SE 0,25 bei 3 Fragen mit R/W-Rate 0)";"";"";"";""
P000456;drop;Sim/C/C06;se_scale:;0,24734187731891; <=0,25;delta (pp):0,029625181025552; <=0,1
P000456;17;C05-03;"3,93";"5,54";"0";"3,63 (SE 0,13 bei 17 Fragen mit R/W-Rate 0,59)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,63 (SE 0,13 bei 12 Fragen mit R/W-Rate 0,42)";"";"";"";"";"3,62 (SE 0,51 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";""
P000456;18;C05-17;"3,55";"5,74";"0";"3,58 (SE 0,12 bei 18 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,58 (SE 0,12 bei 13 Fragen mit R/W-Rate 0,38)";"";"";"";"";"3,53 (SE 0,3 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";""
P000456;19;C05-11;"3,47";"5,17";"1";"3,61 (SE 0,12 bei 19 Fragen mit R/W-Rate 0,58)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,6 (SE 0,12 bei 14 Fragen mit R/W-Rate 0,43)";"";"";"";"";"3,47 (SE 0,25 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";""
P000456;drop;Sim/C/C05;se_scale:;0,24605789063087; <=0,25;delta (pp):0,062332341024295; <=0,1
P000456;20;C04-17;"3,75";"5,30";"1";"3,65 (SE 0,11 bei 20 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,65 (SE 0,11 bei 15 Fragen mit R/W-Rate 0,47)";"";"";"";"3,69 (SE 0,38 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";""
P000456;21;C04-16;"3,81";"2,94";"0";"3,64 (SE 0,11 bei 21 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,64 (SE 0,11 bei 16 Fragen mit R/W-Rate 0,44)";"";"";"";"3,9 (SE 0,35 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";""
P000456;22;C04-05;"3,59";"3,44";"1";"3,65 (SE 0,11 bei 22 Fragen mit R/W-Rate 0,59)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,65 (SE 0,11 bei 17 Fragen mit R/W-Rate 0,47)";"";"";"";"3,99 (SE 0,34 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";""
P000456;23;C04-00;"4,44";"4,72";"0";"3,65 (SE 0,11 bei 23 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,65 (SE 0,11 bei 18 Fragen mit R/W-Rate 0,44)";"";"";"";"3,95 (SE 0,3 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";""
P000456;24;C04-01;"3,54";"3,62";"1";"3,67 (SE 0,1 bei 24 Fragen mit R/W-Rate 0,58)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,67 (SE 0,1 bei 19 Fragen mit R/W-Rate 0,47)";"";"";"";"4 (SE 0,28 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";""
P000456;25;C04-15;"4,58";"3,54";"1";"3,71 (SE 0,1 bei 25 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,71 (SE 0,1 bei 20 Fragen mit R/W-Rate 0,5)";"";"";"";"4,25 (SE 0,29 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";""
P000456;26;C04-04;"4,01";"2,48";"1";"3,72 (SE 0,1 bei 26 Fragen mit R/W-Rate 0,62)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,72 (SE 0,1 bei 21 Fragen mit R/W-Rate 0,52)";"";"";"";"4,31 (SE 0,28 bei 7 Fragen mit R/W-Rate 0,71)";"";"";"";"";"";""
P000456;27;C08-04;"4,07";"3,81";"0";"3,72 (SE 0,1 bei 27 Fragen mit R/W-Rate 0,59)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,71 (SE 0,1 bei 22 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"3,71 (SE 0,66 bei 1 Fragen mit R/W-Rate 0)";"";""
P000456;28;C08-06;"4,16";"2,78";"1";"3,74 (SE 0,1 bei 28 Fragen mit R/W-Rate 0,61)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,74 (SE 0,1 bei 23 Fragen mit R/W-Rate 0,52)";"";"";"";"";"";"";"";"4,01 (SE 0,43 bei 2 Fragen mit R/W-Rate 0,5)";"";""
P000456;29;C08-03;"4,43";"5,33";"0";"3,74 (SE 0,1 bei 29 Fragen mit R/W-Rate 0,59)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,74 (SE 0,1 bei 24 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"3,94 (SE 0,38 bei 3 Fragen mit R/W-Rate 0,33)";"";""
P000456;30;C08-02;"4,37";"3,89";"0";"3,73 (SE 0,1 bei 30 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,73 (SE 0,1 bei 25 Fragen mit R/W-Rate 0,48)";"";"";"";"";"";"";"";"3,87 (SE 0,36 bei 4 Fragen mit R/W-Rate 0,25)";"";""
P000456;31;C08-14;"4,16";"1,66";"0";"3,73 (SE 0,1 bei 31 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,73 (SE 0,1 bei 26 Fragen mit R/W-Rate 0,46)";"";"";"";"";"";"";"";"3,78 (SE 0,38 bei 5 Fragen mit R/W-Rate 0,2)";"";""
P000456;32;C09-13;"4,28";"4,59";"0";"3,72 (SE 0,1 bei 32 Fragen mit R/W-Rate 0,53)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,72 (SE 0,1 bei 27 Fragen mit R/W-Rate 0,44)";"";"";"";"";"";"";"";"";"3,72 (SE 0,85 bei 1 Fragen mit R/W-Rate 0)";""
P000456;33;C09-08;"4,24";"3,40";"0";"3,72 (SE 0,1 bei 33 Fragen mit R/W-Rate 0,52)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,72 (SE 0,1 bei 28 Fragen mit R/W-Rate 0,43)";"";"";"";"";"";"";"";"";"3,71 (SE 0,6 bei 2 Fragen mit R/W-Rate 0)";""
P000456;34;C09-04;"4,20";"2,90";"0";"3,71 (SE 0,1 bei 34 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,71 (SE 0,1 bei 29 Fragen mit R/W-Rate 0,41)";"";"";"";"";"";"";"";"";"3,7 (SE 0,5 bei 3 Fragen mit R/W-Rate 0)";""
P000456;35;C08-17;"4,21";"1,31";"1";"3,72 (SE 0,1 bei 35 Fragen mit R/W-Rate 0,51)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,72 (SE 0,1 bei 30 Fragen mit R/W-Rate 0,43)";"";"";"";"";"";"";"";"3,88 (SE 0,33 bei 6 Fragen mit R/W-Rate 0,33)";"";""
P000456;36;C08-00;"4,46";"5,18";"0";"3,72 (SE 0,1 bei 36 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,72 (SE 0,1 bei 31 Fragen mit R/W-Rate 0,42)";"";"";"";"";"";"";"";"3,86 (SE 0,32 bei 7 Fragen mit R/W-Rate 0,29)";"";""
P000456;37;B04-08;"3,40";"5,46";"1";"3,73 (SE 0,1 bei 37 Fragen mit R/W-Rate 0,51)";"";"";"";"";"";"";"";"";"3,74 (SE 0,52 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"3,74 (SE 0,53 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
P000456;enact;Sim/B/B04;TP+TI:;13,276378364773; >=4
P000456;38;B04-10;"3,58";"3,29";"1";"3,74 (SE 0,09 bei 38 Fragen mit R/W-Rate 0,53)";"";"";"";"";"";"";"";"";"3,76 (SE 0,41 bei 7 Fragen mit R/W-Rate 1)";"";"";"";"3,76 (SE 0,42 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
P000456;39;B04-14;"3,50";"1,49";"1";"3,74 (SE 0,09 bei 39 Fragen mit R/W-Rate 0,54)";"";"";"";"";"";"";"";"";"3,96 (SE 0,52 bei 8 Fragen mit R/W-Rate 1)";"";"";"";"3,96 (SE 0,52 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
P000456;40;B04-09;"3,23";"3,75";"1";"3,75 (SE 0,09 bei 40 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"3,77 (SE 0,36 bei 9 Fragen mit R/W-Rate 1)";"";"";"";"3,77 (SE 0,37 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
P000456;41;C09-09;"4,45";"3,38";"1";"3,78 (SE 0,09 bei 41 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,75 (SE 0,1 bei 32 Fragen mit R/W-Rate 0,44)";"";"";"";"";"";"";"";"";"3,97 (SE 0,33 bei 4 Fragen mit R/W-Rate 0,25)";""
P000456;42;C09-10;"4,46";"5,58";"0";"3,78 (SE 0,09 bei 42 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,75 (SE 0,1 bei 33 Fragen mit R/W-Rate 0,42)";"";"";"";"";"";"";"";"";"3,94 (SE 0,32 bei 5 Fragen mit R/W-Rate 0,2)";""
P000456;43;C09-15;"4,48";"4,11";"0";"3,77 (SE 0,09 bei 43 Fragen mit R/W-Rate 0,53)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,75 (SE 0,1 bei 34 Fragen mit R/W-Rate 0,41)";"";"";"";"";"";"";"";"";"3,9 (SE 0,31 bei 6 Fragen mit R/W-Rate 0,17)";""
P000456;44;B04-02;"3,25";"2,38";"1";"3,78 (SE 0,09 bei 44 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"3,91 (SE 0,41 bei 10 Fragen mit R/W-Rate 1)";"";"";"";"3,91 (SE 0,41 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
P000456;drop;Sim/B;N_scale:;10; >=10
P000456;45;C04-14;"4,08";"1,97";"0";"3,77 (SE 0,09 bei 45 Fragen mit R/W-Rate 0,53)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,74 (SE 0,1 bei 35 Fragen mit R/W-Rate 0,4)";"";"";"";"4,23 (SE 0,26 bei 8 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";""
P000456;46;C04-18;"4,03";"1,97";"1";"3,78 (SE 0,09 bei 46 Fragen mit R/W-Rate 0,54)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,75 (SE 0,1 bei 36 Fragen mit R/W-Rate 0,42)";"";"";"";"4,28 (SE 0,26 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";""
P000456;47;B04-16;"3,21";"3,30";"1";"3,79 (SE 0,09 bei 47 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"3,83 (SE 0,34 bei 11 Fragen mit R/W-Rate 1)";"";"";"";"3,83 (SE 0,34 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
P000456;48;B02-06;"2,35";"0,89";"1";"3,79 (SE 0,09 bei 48 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"4,42 (SE 0,73 bei 12 Fragen mit R/W-Rate 1)";"";"3,79 (SE 1,99 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
