person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000404;drop;Sim/C/C03;N_scale:;10; >=10
P000404;71;B02-16;"0,26";"3,85";"0";"-0,49 (SE 0,08 bei 71 Fragen mit R/W-Rate 0,45)";"";"";"";"";"";"";"";"";"-0,7 (SE 0,21 bei 19 Fragen mit R/W-Rate 0,26)";"";"-0,78 (SE 0,39 bei 9 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000404;72;B02-15;"0,44";"4,01";"0";"-0,49 (SE 0,08 bei 72 Fragen mit R/W-Rate 0,44)";"";"";"";"";"";"";"";"";"-0,7 (SE 0,21 bei 20 Fragen mit R/W-Rate 0,25)";"";"-0,78 (SE 0,39 bei 10 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000404;drop;Sim/B/B02;N_scale:;10; >=10
P000404;end;keine Skala übrig
P000404;RESULT;;;;pp;-0,49;-0,47;"";-0,08;"";-0,13;"";0,86;-1,63;-0,7;-0,55;-0,78;"";"";-0,37;0,87;-0,92;-0,57;"";"";"";"";"";"";""
;;;;;se;0,08;0,12;"";0,3;"";0,24;"";1,45;0,98;0,21;0,25;0,39;"";"";0,14;0,69;0,26;0,33;"";"";"";"";"";"";""
;;;;;frac;0,44;0,62;"";0,7;"";0,33;"";1;0,17;0,25;0,5;0;"";"";0,42;1;0,3;0,2;"";"";"";"";"";"";""
;;;;;N;72;26;"";10;"";3;"";7;6;20;10;10;"";"";26;6;10;10;"";"";"";"";"";"";""

P000405
P000405;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;enact;Sim/B;TP+TI:;41,110175452158; >=4
P000405;enact;Sim/B/B01;TP+TI:;14,256090342932; >=4
P000405;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000405;enact;Sim/B/B03;TP+TI:;31,968214676712; >=4
P000405;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000405;4;B02-12;"2,06";"5,24";"0";"1,69 (SE 0,39 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"1,69 (SE 0,39 bei 4 Fragen mit R/W-Rate 0,75)";"";"1,62 (SE 0,66 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;enact;Sim/B/B02;TP+TI:;6,1268268874387; >=4
P000405;5;B01-01;"1,74";"3,07";"0";"1,54 (SE 0,31 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"1,54 (SE 0,31 bei 5 Fragen mit R/W-Rate 0,6)";"0,7 (SE 0,97 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;6;B03-11;"1,23";"4,47";"0";"1,31 (SE 0,25 bei 6 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"1,31 (SE 0,25 bei 6 Fragen mit R/W-Rate 0,5)";"";"";"1,36 (SE 0,27 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";""
P000405;7;B03-05;"1,27";"3,32";"1";"1,39 (SE 0,23 bei 7 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"1,39 (SE 0,23 bei 7 Fragen mit R/W-Rate 0,57)";"";"";"1,45 (SE 0,26 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"";"";"";""
P000405;drop;Sim;se_scale:;0,23075681274791; <=0,25;delta (pp):0,080983529693082; <=0,1
P000405;inhere;Sim/A;pp:;1,3914868563703;from:;Sim:;1,3914868563703
P000405;inhere;Sim/C;pp:;1,3914868563703;from:;Sim:;1,3914868563703
P000405;drop;Sim/B;se_scale:;0,23075681274791; <=0,25;delta (pp):0,080983529693082; <=0,1
P000405;inhere;Sim/B/B04;pp:;1,3914868563703;from:;Sim/B:;1,3914868563703
P000405;enact;Sim/A;TP+TI:;6,0270090036165; >=4
P000405;enact;Sim/C;TP+TI:;11,568609382415; >=4
P000405;8;B03-15;"1,72";"1,44";"0";"1,36 (SE 0,23 bei 8 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"1,36 (SE 0,23 bei 8 Fragen mit R/W-Rate 0,5)";"";"";"1,41 (SE 0,25 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";""
P000405;drop;Sim/B/B03;se_scale:;0,24846353512283; <=0,25;delta (pp):0,037004874505826; <=0,1
P000405;9;B01-11;"0,99";"4,49";"0";"1,2 (SE 0,21 bei 9 Fragen mit R/W-Rate 0,44)";"";"";"";"";"";"";"";"";"1,2 (SE 0,21 bei 9 Fragen mit R/W-Rate 0,44)";"0,47 (SE 0,48 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;10;B01-00;"-0,14";"2,38";"1";"1,2 (SE 0,21 bei 10 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"1,2 (SE 0,21 bei 10 Fragen mit R/W-Rate 0,5)";"0,56 (SE 0,46 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;11;B01-04;"1,05";"5,22";"0";"1,08 (SE 0,19 bei 11 Fragen mit R/W-Rate 0,45)";"";"";"";"";"";"";"";"";"1,08 (SE 0,19 bei 11 Fragen mit R/W-Rate 0,45)";"0,5 (SE 0,4 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;12;B01-06;"0,91";"3,07";"0";"1,01 (SE 0,18 bei 12 Fragen mit R/W-Rate 0,42)";"";"";"";"";"";"";"";"";"1,01 (SE 0,18 bei 12 Fragen mit R/W-Rate 0,42)";"0,42 (SE 0,35 bei 6 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;13;B01-19;"-0,27";"4,09";"1";"1,01 (SE 0,18 bei 13 Fragen mit R/W-Rate 0,46)";"";"";"";"";"";"";"";"";"1,01 (SE 0,18 bei 13 Fragen mit R/W-Rate 0,46)";"0,44 (SE 0,34 bei 7 Fragen mit R/W-Rate 0,43)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;14;B01-10;"-0,70";"2,10";"1";"1,02 (SE 0,18 bei 14 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"1,02 (SE 0,18 bei 14 Fragen mit R/W-Rate 0,5)";"0,46 (SE 0,33 bei 8 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;15;B02-03;"0,86";"4,10";"0";"0,93 (SE 0,17 bei 15 Fragen mit R/W-Rate 0,47)";"";"";"";"";"";"";"";"";"0,93 (SE 0,17 bei 15 Fragen mit R/W-Rate 0,47)";"";"0,87 (SE 0,48 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;16;B02-05;"0,43";"5,03";"0";"0,8 (SE 0,17 bei 16 Fragen mit R/W-Rate 0,44)";"";"";"";"";"";"";"";"";"0,8 (SE 0,17 bei 16 Fragen mit R/W-Rate 0,44)";"";"0,64 (SE 0,35 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;17;B02-15;"0,44";"4,01";"0";"0,7 (SE 0,17 bei 17 Fragen mit R/W-Rate 0,41)";"";"";"";"";"";"";"";"";"0,7 (SE 0,17 bei 17 Fragen mit R/W-Rate 0,41)";"";"0,34 (SE 0,3 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;18;B02-14;"0,23";"4,80";"1";"0,72 (SE 0,17 bei 18 Fragen mit R/W-Rate 0,44)";"";"";"";"";"";"";"";"";"0,72 (SE 0,17 bei 18 Fragen mit R/W-Rate 0,44)";"";"0,2 (SE 0,26 bei 5 Fragen mit R/W-Rate 0,2)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;19;B02-18;"0,04";"4,54";"1";"0,72 (SE 0,16 bei 19 Fragen mit R/W-Rate 0,47)";"";"";"";"";"";"";"";"";"0,72 (SE 0,16 bei 19 Fragen mit R/W-Rate 0,47)";"";"0,28 (SE 0,22 bei 6 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;drop;Sim/B/B02;se_scale:;0,22374831646751; <=0,25;delta (pp):0,075531826619754; <=0,1
P000405;20;A02-13;"1,14";"4,83";"0";"0,71 (SE 0,16 bei 20 Fragen mit R/W-Rate 0,45)";"0,69 (SE 0,68 bei 1 Fragen mit R/W-Rate 0)";"";"0,69 (SE 0,68 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;enact;Sim/A/A02;TP+TI:;6,800883625872; >=4
P000405;21;A02-03;"0,42";"4,44";"1";"0,73 (SE 0,15 bei 21 Fragen mit R/W-Rate 0,48)";"0,78 (SE 0,42 bei 2 Fragen mit R/W-Rate 0,5)";"";"0,78 (SE 0,42 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;22;A04-08;"0,14";"5,09";"1";"0,73 (SE 0,15 bei 22 Fragen mit R/W-Rate 0,5)";"0,81 (SE 0,39 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"0,83 (SE 1,18 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;enact;Sim/A/A04;TP+TI:;4,5956037672369; >=4
P000405;23;A02-01;"-0,19";"3,01";"1";"0,74 (SE 0,15 bei 23 Fragen mit R/W-Rate 0,52)";"0,83 (SE 0,38 bei 4 Fragen mit R/W-Rate 0,75)";"";"0,81 (SE 0,4 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;24;A04-07;"0,63";"1,48";"1";"0,75 (SE 0,15 bei 24 Fragen mit R/W-Rate 0,54)";"0,92 (SE 0,37 bei 5 Fragen mit R/W-Rate 0,8)";"";"";"";"1 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;25;C03-13;"1,01";"3,88";"0";"0,73 (SE 0,14 bei 25 Fragen mit R/W-Rate 0,52)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,71 (SE 0,6 bei 1 Fragen mit R/W-Rate 0)";"";"";"0,71 (SE 0,6 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
P000405;enact;Sim/C/C03;TP+TI:;37,043749854574; >=4
P000405;26;C03-15;"0,54";"5,91";"0";"0,65 (SE 0,13 bei 26 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,58 (SE 0,31 bei 2 Fragen mit R/W-Rate 0)";"";"";"0,58 (SE 0,31 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
P000405;27;C03-09;"0,45";"4,72";"0";"0,59 (SE 0,13 bei 27 Fragen mit R/W-Rate 0,48)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,44 (SE 0,26 bei 3 Fragen mit R/W-Rate 0)";"";"";"0,44 (SE 0,26 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
P000405;28;C03-17;"0,43";"4,26";"0";"0,55 (SE 0,12 bei 28 Fragen mit R/W-Rate 0,46)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,28 (SE 0,26 bei 4 Fragen mit R/W-Rate 0)";"";"";"0,28 (SE 0,26 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
P000405;29;C01-08;"0,04";"4,17";"1";"0,56 (SE 0,12 bei 29 Fragen mit R/W-Rate 0,48)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08 (SE 0,29 bei 5 Fragen mit R/W-Rate 0,2)";"0,19 (SE 0,5 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";""
P000405;enact;Sim/C/C01;TP+TI:;13,344666730075; >=4
P000405;30;C02-18;"-0,26";"5,84";"0";"0,47 (SE 0,12 bei 30 Fragen mit R/W-Rate 0,47)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,27 (SE 0,27 bei 6 Fragen mit R/W-Rate 0,17)";"";"-0,4 (SE 0,37 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";""
P000405;enact;Sim/C/C02;TP+TI:;27,460113764846; >=4
P000405;31;C02-01;"-0,64";"5,46";"0";"0,39 (SE 0,12 bei 31 Fragen mit R/W-Rate 0,45)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,59 (SE 0,28 bei 7 Fragen mit R/W-Rate 0,14)";"";"-0,76 (SE 0,35 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";""
P000405;32;C02-16;"-0,78";"5,03";"1";"0,39 (SE 0,12 bei 32 Fragen mit R/W-Rate 0,47)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,52 (SE 0,24 bei 8 Fragen mit R/W-Rate 0,25)";"";"-0,74 (SE 0,26 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";""
P000405;drop;Sim/C;se_scale:;0,23556331641025; <=0,25;delta (pp):0,079411790921439; <=0,1
P000405;inhere;Sim/C/C04;pp:;-0,51517271242876;from:;Sim/C:;-0,51517271242876
P000405;inhere;Sim/C/C05;pp:;-0,51517271242876;from:;Sim/C:;-0,51517271242876
P000405;inhere;Sim/C/C06;pp:;-0,51517271242876;from:;Sim/C:;-0,51517271242876
P000405;inhere;Sim/C/C07;pp:;-0,51517271242876;from:;Sim/C:;-0,51517271242876
P000405;inhere;Sim/C/C08;pp:;-0,51517271242876;from:;Sim/C:;-0,51517271242876
P000405;inhere;Sim/C/C09;pp:;-0,51517271242876;from:;Sim/C:;-0,51517271242876
P000405;inhere;Sim/C/C10;pp:;-0,51517271242876;from:;Sim/C:;-0,51517271242876
P000405;33;C01-01;"-0,27";"5,96";"1";"0,4 (SE 0,12 bei 33 Fragen mit R/W-Rate 0,48)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,32 (SE 0,19 bei 9 Fragen mit R/W-Rate 0,33)";"-0,15 (SE 0,29 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";""
P000405;34;C01-14;"0,39";"2,07";"0";"0,38 (SE 0,12 bei 34 Fragen mit R/W-Rate 0,47)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,34 (SE 0,19 bei 10 Fragen mit R/W-Rate 0,3)";"0,36 (SE 0,46 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";""
P000405;35;C02-04;"-0,51";"3,19";"0";"0,34 (SE 0,12 bei 35 Fragen mit R/W-Rate 0,46)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,41 (SE 0,19 bei 11 Fragen mit R/W-Rate 0,27)";"";"-0,81 (SE 0,25 bei 4 Fragen mit R/W-Rate 0,25)";"";"";"";"";"";"";"";""
P000405;36;C02-07;"-1,01";"1,39";"1";"0,34 (SE 0,12 bei 36 Fragen mit R/W-Rate 0,47)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,39 (SE 0,18 bei 12 Fragen mit R/W-Rate 0,33)";"";"-0,77 (SE 0,24 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"";""
P000405;drop;Sim/C/C02;se_scale:;0,24199309818974; <=0,25;delta (pp):0,035891550832136; <=0,1
P000405;37;C03-06;"-0,57";"4,74";"1";"0,34 (SE 0,12 bei 37 Fragen mit R/W-Rate 0,49)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,35 (SE 0,17 bei 13 Fragen mit R/W-Rate 0,38)";"";"";"-0,18 (SE 0,43 bei 5 Fragen mit R/W-Rate 0,2)";"";"";"";"";"";"";""
P000405;38;A04-17;"0,06";"5,75";"1";"0,35 (SE 0,11 bei 38 Fragen mit R/W-Rate 0,5)";"0,92 (SE 0,36 bei 6 Fragen mit R/W-Rate 0,83)";"";"";"";"1 (SE 1,02 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;39;C03-03;"0,05";"2,67";"1";"0,37 (SE 0,11 bei 39 Fragen mit R/W-Rate 0,51)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,3 (SE 0,17 bei 14 Fragen mit R/W-Rate 0,43)";"";"";"0,03 (SE 0,32 bei 6 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";""
P000405;40;A04-11;"0,30";"1,83";"1";"0,38 (SE 0,11 bei 40 Fragen mit R/W-Rate 0,53)";"0,98 (SE 0,35 bei 7 Fragen mit R/W-Rate 0,86)";"";"";"";"1,08 (SE 0,87 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;41;C03-08;"-0,88";"1,70";"0";"0,36 (SE 0,11 bei 41 Fragen mit R/W-Rate 0,51)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,33 (SE 0,17 bei 15 Fragen mit R/W-Rate 0,4)";"";"";"-0,12 (SE 0,36 bei 7 Fragen mit R/W-Rate 0,29)";"";"";"";"";"";"";""
P000405;42;C01-09;"-0,30";"4,01";"1";"0,36 (SE 0,11 bei 42 Fragen mit R/W-Rate 0,52)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,28 (SE 0,16 bei 16 Fragen mit R/W-Rate 0,44)";"0,41 (SE 0,45 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";""
P000405;43;C01-07;"-0,25";"2,25";"0";"0,34 (SE 0,11 bei 43 Fragen mit R/W-Rate 0,51)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,3 (SE 0,16 bei 17 Fragen mit R/W-Rate 0,41)";"0,17 (SE 0,32 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";""
P000405;44;C01-18;"-0,44";"3,44";"1";"0,34 (SE 0,11 bei 44 Fragen mit R/W-Rate 0,52)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,27 (SE 0,15 bei 18 Fragen mit R/W-Rate 0,44)";"0,21 (SE 0,31 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";""
P000405;45;A04-05;"0,13";"2,47";"1";"0,35 (SE 0,11 bei 45 Fragen mit R/W-Rate 0,53)";"1,01 (SE 0,34 bei 8 Fragen mit R/W-Rate 0,88)";"";"";"";"1,13 (SE 0,78 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;deact;Sim/A/A04;TP+TI:;2,5328515684821; <4
P000405;46;B01-07;"0,82";"2,10";"0";"0,34 (SE 0,11 bei 46 Fragen mit R/W-Rate 0,52)";"";"";"";"";"";"";"";"";"0,7 (SE 0,16 bei 20 Fragen mit R/W-Rate 0,45)";"0,4 (SE 0,31 bei 9 Fragen mit R/W-Rate 0,44)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;enact;Sim/A/A04;TP+TI:;7,5310380971401; >=4
P000405;47;B01-15;"-0,71";"2,47";"1";"0,35 (SE 0,11 bei 47 Fragen mit R/W-Rate 0,53)";"";"";"";"";"";"";"";"";"0,7 (SE 0,16 bei 21 Fragen mit R/W-Rate 0,48)";"0,41 (SE 0,31 bei 10 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;drop;Sim/B/B01;N_scale:;10; >=10
P000405;48;C03-00;"0,27";"3,05";"0";"0,33 (SE 0,11 bei 48 Fragen mit R/W-Rate 0,52)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,28 (SE 0,15 bei 19 Fragen mit R/W-Rate 0,42)";"";"";"-0,2 (SE 0,33 bei 8 Fragen mit R/W-Rate 0,25)";"";"";"";"";"";"";""
P000405;49;A02-14;"-0,57";"3,07";"1";"0,33 (SE 0,11 bei 49 Fragen mit R/W-Rate 0,53)";"1,01 (SE 0,33 bei 9 Fragen mit R/W-Rate 0,89)";"";"0,82 (SE 0,4 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;deact;Sim/A/A04;TP+TI:;2,5260287583938; <4
P000405;50;C01-17;"-0,27";"1,14";"1";"0,33 (SE 0,11 bei 50 Fragen mit R/W-Rate 0,54)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,27 (SE 0,15 bei 20 Fragen mit R/W-Rate 0,45)";"0,25 (SE 0,32 bei 7 Fragen mit R/W-Rate 0,71)";"";"";"";"";"";"";"";"";""
P000405;enact;Sim/A/A04;TP+TI:;7,5310381285586; >=4
P000405;51;A04-14;"-0,10";"2,14";"1";"0,34 (SE 0,11 bei 51 Fragen mit R/W-Rate 0,55)";"1,03 (SE 0,33 bei 10 Fragen mit R/W-Rate 0,9)";"";"";"";"1,15 (SE 0,73 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;drop;Sim/A;N_scale:;10; >=10
P000405;inhere;Sim/A/A01;pp:;1,0285631933869;from:;Sim/A:;1,0285631933869
P000405;inhere;Sim/A/A03;pp:;1,0285631933869;from:;Sim/A:;1,0285631933869
P000405;inhere;Sim/A/A05;pp:;1,0285631933869;from:;Sim/A:;1,0285631933869
P000405;inhere;Sim/A/A06;pp:;1,0285631933869;from:;Sim/A:;1,0285631933869
P000405;inhere;Sim/A/A07;pp:;1,0285631933869;from:;Sim/A:;1,0285631933869
P000405;deact;Sim/A/A04;TP+TI:;2,4118640980422; <4
P000405;52;A02-12;"-0,46";"4,90";"1";"0,34 (SE 0,11 bei 52 Fragen mit R/W-Rate 0,56)";"1,03 (SE 0,33 bei 11 Fragen mit R/W-Rate 0,91)";"";"0,82 (SE 0,4 bei 5 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;53;C03-04;"0,12";"0,99";"0";"0,34 (SE 0,11 bei 53 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,28 (SE 0,15 bei 21 Fragen mit R/W-Rate 0,43)";"";"";"-0,25 (SE 0,33 bei 9 Fragen mit R/W-Rate 0,22)";"";"";"";"";"";"";""
P000405;enact;Sim/A/A04;TP+TI:;5,1370709499156; >=4
P000405;54;A02-05;"-0,74";"2,95";"1";"0,34 (SE 0,11 bei 54 Fragen mit R/W-Rate 0,56)";"1,03 (SE 0,33 bei 12 Fragen mit R/W-Rate 0,92)";"";"0,82 (SE 0,39 bei 6 Fragen mit R/W-Rate 0,83)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;deact;Sim/A/A04;TP+TI:;2,407210100122; <4
P000405;55;C01-00;"-0,46";"4,96";"1";"0,34 (SE 0,11 bei 55 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,25 (SE 0,14 bei 22 Fragen mit R/W-Rate 0,45)";"0,26 (SE 0,32 bei 8 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";""
P000405;enact;Sim/A/A04;TP+TI:;5,1370709499156; >=4
P000405;56;A04-04;"-0,19";"2,72";"1";"0,34 (SE 0,11 bei 56 Fragen mit R/W-Rate 0,57)";"1,04 (SE 0,32 bei 13 Fragen mit R/W-Rate 0,92)";"";"";"";"1,17 (SE 0,71 bei 7 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;deact;Sim/A/A04;TP+TI:;2,3573742909267; <4
P000405;57;C03-19;"0,12";"0,54";"0";"0,34 (SE 0,11 bei 57 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,26 (SE 0,14 bei 23 Fragen mit R/W-Rate 0,43)";"";"";"-0,27 (SE 0,33 bei 10 Fragen mit R/W-Rate 0,2)";"";"";"";"";"";"";""
P000405;drop;Sim/C/C03;N_scale:;10; >=10
P000405;enact;Sim/A/A04;TP+TI:;6,3232273964384; >=4
P000405;58;C01-04;"-0,46";"1,88";"1";"0,34 (SE 0,1 bei 58 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,24 (SE 0,14 bei 24 Fragen mit R/W-Rate 0,46)";"0,3 (SE 0,32 bei 9 Fragen mit R/W-Rate 0,78)";"";"";"";"";"";"";"";"";""
P000405;59;A04-18;"-0,15";"5,26";"1";"0,35 (SE 0,1 bei 59 Fragen mit R/W-Rate 0,58)";"1,04 (SE 0,32 bei 14 Fragen mit R/W-Rate 0,93)";"";"";"";"1,17 (SE 0,7 bei 8 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;deact;Sim/A/A04;TP+TI:;2,2846461188829; <4
P000405;60;A02-11;"-0,96";"2,85";"1";"0,35 (SE 0,1 bei 60 Fragen mit R/W-Rate 0,58)";"1,04 (SE 0,32 bei 15 Fragen mit R/W-Rate 0,93)";"";"0,82 (SE 0,39 bei 7 Fragen mit R/W-Rate 0,86)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000405;61;C01-12;"-0,54";"3,61";"1";"0,35 (SE 0,1 bei 61 Fragen mit R/W-Rate 0,59)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,22 (SE 0,14 bei 25 Fragen mit R/W-Rate 0,48)";"0,32 (SE 0,32 bei 10 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"";"";"";""
P000405;drop;Sim/C/C01;N_scale:;10; >=10
P000405;enact;Sim/A/A04;TP+TI:;14,232286869877; >=4
P000405;62;A02-15;"-0,99";"3,16";"1";"0,35 (SE 0,1 bei 62 Fragen mit R/W-Rate 0,6)";"1,04 (SE 0,32 bei 16 Fragen mit R/W-Rate 0,94)";"";"0,83 (SE 0,39 bei 8 Fragen mit R/W-Rate 0,88)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
