person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000698;9;A03-04;"-4,07";"5,67";"1";"-3,27 (SE 0,41 bei 9 Fragen mit R/W-Rate 0,22)";"-3,27 (SE 0,41 bei 8 Fragen mit R/W-Rate 0,25)";"";"";"-3,26 (SE 1,75 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000698;10;A01-12;"-3,62";"3,70";"1";"-3,18 (SE 0,34 bei 10 Fragen mit R/W-Rate 0,3)";"-3,18 (SE 0,34 bei 9 Fragen mit R/W-Rate 0,33)";"-3,09 (SE 0,6 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000698;11;A02-04;"-2,79";"4,16";"0";"-3,24 (SE 0,31 bei 11 Fragen mit R/W-Rate 0,27)";"-3,24 (SE 0,31 bei 10 Fragen mit R/W-Rate 0,3)";"";"-3,29 (SE 0,76 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000698;12;A01-19;"-2,95";"2,99";"1";"-3,08 (SE 0,26 bei 12 Fragen mit R/W-Rate 0,33)";"-3,08 (SE 0,26 bei 11 Fragen mit R/W-Rate 0,36)";"-2,95 (SE 0,5 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000698;13;A05-00;"-2,80";"3,46";"0";"-3,14 (SE 0,25 bei 13 Fragen mit R/W-Rate 0,31)";"-3,14 (SE 0,25 bei 12 Fragen mit R/W-Rate 0,33)";"";"";"";"";"-3,24 (SE 0,43 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000698;14;A05-02;"-2,64";"4,98";"0";"-3,16 (SE 0,24 bei 14 Fragen mit R/W-Rate 0,29)";"-3,16 (SE 0,24 bei 13 Fragen mit R/W-Rate 0,31)";"";"";"";"";"-3,26 (SE 0,41 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000698;drop;Sim;se_scale:;0,24499589358594; <=0,25;delta (pp):0,022449700176933; <=0,1
P000698;inhere;Sim/C;pp:;-3,162849782459;from:;Sim:;-3,162849782459
P000698;drop;Sim/A;se_scale:;0,24499589455241; <=0,25;delta (pp):0,022449700583515; <=0,1
P000698;inhere;Sim/A/A04;pp:;-3,162849780678;from:;Sim/A:;-3,162849780678
P000698;inhere;Sim/A/A07;pp:;-3,162849780678;from:;Sim/A:;-3,162849780678
P000698;end;kein Item übrig
P000698;RESULT;;;;pp;-3,16;-3,16;-3,03;-3,2;-3,16;"";-3,26;-3,16;"";-3,16;-3,16;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,24;0,24;0,47;0,67;2,33;"";0,41;194,44;"";2379,96;2379,96;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,29;0,31;1;0;1;"";0;0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;14;13;3;3;1;"";5;1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000699
P000699;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000699;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000699;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000699;4;B02-12;"2,06";"5,24";"0";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"1,69 (SE 0,39 bei 4 Fragen mit R/W-Rate 0,75)";"";"1,62 (SE 0,66 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000699;5;B04-03;"2,80";"5,89";"0";"1,69 (SE 0,39 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"1,69 (SE 0,39 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"1,69 (SE 4,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";""
P000699;6;B01-01;"1,74";"3,07";"1";"1,87 (SE 0,33 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"1,87 (SE 0,33 bei 6 Fragen mit R/W-Rate 0,67)";"1,98 (SE 0,7 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000699;7;B02-09;"2,00";"2,74";"1";"2,02 (SE 0,29 bei 7 Fragen mit R/W-Rate 0,71)";"";"";"";"";"";"";"";"";"2,02 (SE 0,29 bei 7 Fragen mit R/W-Rate 0,71)";"";"1,9 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000699;8;B02-07;"2,61";"4,31";"0";"1,99 (SE 0,28 bei 8 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"1,99 (SE 0,28 bei 8 Fragen mit R/W-Rate 0,63)";"";"1,87 (SE 0,35 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000699;9;B03-05;"1,27";"3,32";"1";"2,01 (SE 0,27 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"2,01 (SE 0,27 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"2,04 (SE 0,88 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000699;10;B04-15;"2,78";"3,34";"0";"1,99 (SE 0,26 bei 10 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"1,99 (SE 0,26 bei 10 Fragen mit R/W-Rate 0,6)";"";"";"";"1,98 (SE 1,03 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";""
P000699;11;B03-08;"1,28";"2,28";"1";"2,02 (SE 0,26 bei 11 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"2,02 (SE 0,26 bei 11 Fragen mit R/W-Rate 0,64)";"";"";"2,06 (SE 0,74 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000699;12;B02-08;"1,57";"1,76";"0";"1,94 (SE 0,25 bei 12 Fragen mit R/W-Rate 0,58)";"";"";"";"";"";"";"";"";"1,94 (SE 0,25 bei 12 Fragen mit R/W-Rate 0,58)";"";"1,72 (SE 0,4 bei 4 Fragen mit R/W-Rate 0,25)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000699;13;B03-11;"1,23";"4,47";"1";"1,95 (SE 0,25 bei 13 Fragen mit R/W-Rate 0,62)";"";"";"";"";"";"";"";"";"1,95 (SE 0,25 bei 13 Fragen mit R/W-Rate 0,62)";"";"";"2,01 (SE 0,6 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000699;drop;Sim;se_scale:;0,24849433762009; <=0,25;delta (pp):0,010995495186102; <=0,1
P000699;inhere;Sim/A;pp:;1,9531019058901;from:;Sim:;1,9531019058901
P000699;inhere;Sim/C;pp:;1,9531019058901;from:;Sim:;1,9531019058901
P000699;drop;Sim/B;se_scale:;0,24849433762009; <=0,25;delta (pp):0,010995495186102; <=0,1
P000699;end;kein Item übrig
P000699;RESULT;;;;pp;1,95;"";"";"";"";"";"";"";"";1,95;2,01;1,72;2,01;1,94;"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,25;"";"";"";"";"";"";"";"";0,25;0,71;0,4;0,6;1,11;"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,62;"";"";"";"";"";"";"";"";0,62;1;0,25;1;0;"";"";"";"";"";"";"";"";"";"";""
;;;;;N;13;"";"";"";"";"";"";"";"";13;2;4;5;2;"";"";"";"";"";"";"";"";"";"";""

P000700
P000700;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;5;A05-04;"-2,10";"5,98";"0";"-2,62 (SE 0,76 bei 5 Fragen mit R/W-Rate 0)";"-2,62 (SE 0,76 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"-2,59 (SE 0,77 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;6;A05-03;"-2,65";"5,76";"0";"-3,13 (SE 0,72 bei 6 Fragen mit R/W-Rate 0)";"-3,13 (SE 0,72 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"-3,13 (SE 0,72 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;7;A05-07;"-2,84";"4,57";"0";"-3,41 (SE 0,75 bei 7 Fragen mit R/W-Rate 0)";"-3,41 (SE 0,75 bei 6 Fragen mit R/W-Rate 0)";"";"";"";"";"-3,41 (SE 0,75 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;8;A01-16;"-3,67";"4,44";"1";"-4,16 (SE 0,73 bei 8 Fragen mit R/W-Rate 0,13)";"-3,28 (SE 0,42 bei 7 Fragen mit R/W-Rate 0,14)";"-3,2 (SE 0,72 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;9;A03-04;"-4,07";"5,67";"1";"-3,27 (SE 0,41 bei 9 Fragen mit R/W-Rate 0,22)";"-3,27 (SE 0,41 bei 8 Fragen mit R/W-Rate 0,25)";"";"";"-3,26 (SE 1,75 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;10;A01-12;"-3,62";"3,70";"0";"-3,58 (SE 0,3 bei 10 Fragen mit R/W-Rate 0,2)";"-3,58 (SE 0,3 bei 9 Fragen mit R/W-Rate 0,22)";"-3,6 (SE 0,35 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;11;A01-13;"-3,91";"5,14";"1";"-3,53 (SE 0,28 bei 11 Fragen mit R/W-Rate 0,27)";"-3,53 (SE 0,28 bei 10 Fragen mit R/W-Rate 0,3)";"-3,53 (SE 0,31 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;12;A01-14;"-3,71";"3,42";"1";"-3,44 (SE 0,27 bei 12 Fragen mit R/W-Rate 0,33)";"-3,44 (SE 0,27 bei 11 Fragen mit R/W-Rate 0,36)";"-3,43 (SE 0,3 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;13;A01-18;"-3,81";"3,67";"1";"-3,39 (SE 0,26 bei 13 Fragen mit R/W-Rate 0,38)";"-3,39 (SE 0,26 bei 12 Fragen mit R/W-Rate 0,42)";"-3,37 (SE 0,3 bei 5 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;14;A03-03;"-3,69";"3,13";"0";"-3,52 (SE 0,22 bei 14 Fragen mit R/W-Rate 0,36)";"-3,52 (SE 0,22 bei 13 Fragen mit R/W-Rate 0,38)";"";"";"-3,84 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;15;A03-13;"-3,89";"3,68";"1";"-3,48 (SE 0,22 bei 15 Fragen mit R/W-Rate 0,4)";"-3,48 (SE 0,22 bei 14 Fragen mit R/W-Rate 0,43)";"";"";"-3,66 (SE 0,35 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000700;drop;Sim;se_scale:;0,21698490900268; <=0,25;delta (pp):0,03400196876962; <=0,1
P000700;inhere;Sim/C;pp:;-3,4822386264819;from:;Sim:;-3,4822386264819
P000700;drop;Sim/A;se_scale:;0,21698490917462; <=0,25;delta (pp):0,034001968799559; <=0,1
P000700;inhere;Sim/A/A04;pp:;-3,482238626273;from:;Sim/A:;-3,482238626273
P000700;inhere;Sim/A/A07;pp:;-3,482238626273;from:;Sim/A:;-3,482238626273
P000700;end;kein Item übrig
P000700;RESULT;;;;pp;-3,48;-3,48;-3,37;-3,48;-3,66;"";-3,49;-3,48;"";-3,48;-3,48;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,22;0,22;0,3;22,89;0,35;"";0,91;472,49;"";6154,99;6154,99;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,4;0,43;0,8;0;0,67;"";0;0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;15;14;5;2;3;"";3;1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000701
P000701;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000701;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000701;3;A02-02;"-1,28";"5,61";"1";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0,33)";"-0,97 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"-0,89 (SE 0,59 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000701;4;A02-19;"-1,80";"5,87";"1";"-0,96 (SE 0,35 bei 4 Fragen mit R/W-Rate 0,5)";"-0,96 (SE 0,35 bei 3 Fragen mit R/W-Rate 0,67)";"";"-0,89 (SE 0,58 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000701;5;A06-05;"-0,90";"5,95";"1";"-0,75 (SE 0,25 bei 5 Fragen mit R/W-Rate 0,6)";"-0,75 (SE 0,25 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"-0,77 (SE 0,26 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000701;6;A06-09;"-0,80";"5,78";"1";"-0,65 (SE 0,22 bei 6 Fragen mit R/W-Rate 0,67)";"-0,64 (SE 0,22 bei 5 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"-0,65 (SE 0,22 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000701;7;A07-19;"-0,56";"5,68";"0";"-0,72 (SE 0,18 bei 7 Fragen mit R/W-Rate 0,57)";"-0,72 (SE 0,18 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"-0,76 (SE 0,41 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000701;drop;Sim;se_scale:;0,18153842751701; <=0,25;delta (pp):0,072877937179596; <=0,1
P000701;inhere;Sim/C;pp:;-0,71811777061839;from:;Sim:;-0,71811777061839
P000701;drop;Sim/A;se_scale:;0,1827068534289; <=0,25;delta (pp):0,075379668920979; <=0,1
P000701;inhere;Sim/A/A01;pp:;-0,71608310077681;from:;Sim/A:;-0,71608310077681
P000701;inhere;Sim/A/A03;pp:;-0,71608310077681;from:;Sim/A:;-0,71608310077681
P000701;inhere;Sim/A/A04;pp:;-0,71608310077681;from:;Sim/A:;-0,71608310077681
P000701;inhere;Sim/A/A05;pp:;-0,71608310077681;from:;Sim/A:;-0,71608310077681
P000701;end;kein Item übrig
P000701;RESULT;;;;pp;-0,72;-0,72;"";-0,71;"";"";"";-0,65;-0,76;-0,72;-0,72;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,18;0,18;"";0,9;"";"";"";0,22;0,41;1,68;1,68;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,57;0,67;"";1;"";"";"";0,67;0;0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;7;6;"";2;"";"";"";3;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000702
P000702;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000702;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000702;3;B03-06;"1,34";"5,94";"0";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"1,01 (SE 0,36 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"1,01 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";""
P000702;4;B02-12;"2,06";"5,24";"0";"1,01 (SE 0,36 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"1,01 (SE 0,36 bei 4 Fragen mit R/W-Rate 0,5)";"";"1,01 (SE 3,01 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000702;5;B03-04;"0,97";"5,47";"0";"0,81 (SE 0,26 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"";"";"0,81 (SE 0,26 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"0,81 (SE 0,26 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";""
P000702;6;C03-11;"0,63";"5,40";"0";"0,63 (SE 0,22 bei 6 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,53 (SE 0,38 bei 1 Fragen mit R/W-Rate 0)";"";"";"0,53 (SE 0,38 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";""
P000702;7;C03-15;"0,54";"5,91";"1";"0,7 (SE 0,19 bei 7 Fragen mit R/W-Rate 0,43)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,6 (SE 0,25 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"0,6 (SE 0,25 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";""
P000702;drop;Sim;se_scale:;0,18808431037667; <=0,25;delta (pp):0,077424435343514; <=0,1
P000702;inhere;Sim/A;pp:;0,70459553752994;from:;Sim:;0,70459553752994
P000702;end;kein Item übrig
P000702;RESULT;;;;pp;0,7;"";"";"";"";"";"";"";"";0,81;0,71;0,7;0,81;"";0,6;"";"";0,6;"";"";"";"";"";"";""
;;;;;se;0,19;"";"";"";"";"";"";"";"";0,26;1,22;6,66;0,26;"";0,25;"";"";0,25;"";"";"";"";"";"";""
;;;;;frac;0,43;"";"";"";"";"";"";"";"";0,4;1;0;0,33;"";0,5;"";"";0,5;"";"";"";"";"";"";""
;;;;;N;7;"";"";"";"";"";"";"";"";5;1;1;3;"";2;"";"";2;"";"";"";"";"";"";""

P000703
P000703;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000703;2;A06-15;"-0,65";"5,56";"1";"-0,29 (SE 0,38 bei 2 Fragen mit R/W-Rate 0,5)";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000703;3;C01-01;"-0,27";"5,96";"1";"-0,09 (SE 0,25 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,02 (SE 0,43 bei 1 Fragen mit R/W-Rate 1)";"-0,02 (SE 0,43 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";""
P000703;4;A04-17;"0,06";"5,75";"0";"-0,17 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"-0,29 (SE 0,39 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"-0,36 (SE 0,64 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000703;drop;Sim;se_scale:;0,21600247122779; <=0,25;delta (pp):0,076818737887642; <=0,1
P000703;end;kein Item übrig
P000703;RESULT;;;;pp;-0,17;-0,29;"";"";"";-0,36;"";-0,22;"";-0,22;-0,22;"";"";"";-0,1;-0,1;"";"";"";"";"";"";"";"";""
;;;;;se;0,22;0,39;"";"";"";0,64;"";0,65;"";0,45;0,45;"";"";"";0,38;0,38;"";"";"";"";"";"";"";"";""
;;;;;frac;0,5;0,5;"";"";"";0;"";1;"";0;0;"";"";"";1;1;"";"";"";"";"";"";"";"";""
;;;;;N;4;2;"";"";"";1;"";1;"";1;1;"";"";"";1;1;"";"";"";"";"";"";"";"";""

P000704
P000704;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000704;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000704;3;B03-06;"1,34";"5,94";"0";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"1,01 (SE 0,36 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"1,01 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";""
P000704;4;B02-12;"2,06";"5,24";"0";"1,01 (SE 0,36 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"1,01 (SE 0,36 bei 4 Fragen mit R/W-Rate 0,5)";"";"1,01 (SE 3,01 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000704;5;B03-04;"0,97";"5,47";"1";"1,17 (SE 0,26 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"1,17 (SE 0,26 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"1,18 (SE 0,26 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";""
P000704;6;B01-04;"1,05";"5,22";"1";"1,26 (SE 0,23 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"1,26 (SE 0,23 bei 6 Fragen mit R/W-Rate 0,67)";"1,32 (SE 0,48 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000704;drop;Sim;se_scale:;0,22874855891512; <=0,25;delta (pp):0,089630974632777; <=0,1
P000704;inhere;Sim/A;pp:;1,2643629923505;from:;Sim:;1,2643629923505
P000704;inhere;Sim/C;pp:;1,2643629923505;from:;Sim:;1,2643629923505
P000704;drop;Sim/B;se_scale:;0,22874855891512; <=0,25;delta (pp):0,089630974632777; <=0,1
P000704;inhere;Sim/B/B04;pp:;1,2643629923505;from:;Sim/B:;1,2643629923505
P000704;end;kein Item übrig
P000704;RESULT;;;;pp;1,26;"";"";"";"";"";"";"";"";1,26;1,32;1,26;1,18;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,23;"";"";"";"";"";"";"";"";0,23;0,48;1,57;0,26;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,67;"";"";"";"";"";"";"";"";0,67;1;0;0,67;"";"";"";"";"";"";"";"";"";"";"";""
